#Position (bp)	Coverage	Std
3882144.5	28.44691116558273	11.779484039209548
1.16464325E7	27.99292517227594	7.721308583344717
1.94107205E7	30.536635297402672	12.341668856160855
2.71750085E7	27.615811778233883	9.226149598455185
3.49392965E7	28.61981433455328	8.938166168580997
4.27035845E7	28.827974954046013	6.625428673582071
5.04678725E7	29.230158257911093	7.695591642945673
5.82321605E7	29.53204324723658	8.850153425451467
6.59964485E7	29.121497296339342	7.308266808410965
7.37607365E7	29.04658598444571	7.0429109645658485
8.15250245E7	29.008694293668654	6.679869884631753
8.92893125E7	29.232127144176	7.8178864872610205
9.70536005E7	29.11638723344626	7.283957956781472
1.048178885E8	29.074655782990018	7.667319656545289
1.125821765E8	29.210312780772686	7.538537202909863
1.203464645E8	46.855275589983265	105.05038210689001
1.281107525E8	6.989527565180477	44.571072088672324
1.358750405E8	0.0	0.0
1.436393285E8	48.34842087258999	407.4846482022587
1.514036165E8	29.171823610870693	9.105492811798948
1.591679045E8	29.900933865410455	9.353236386265438
1.669321925E8	29.076961725273456	7.136116812987274
1.746964805E8	29.187493302669864	7.493207823692137
1.824607685E8	29.28648898649818	7.932581043327058
1.902250565E8	28.839550645210483	6.121964926407253
1.979893445E8	28.56299740555734	8.756916293047151
2.057536325E8	29.286134156795832	7.797688575663497
2.135179205E8	28.591064370615825	8.693935701855542
2.212822085E8	29.274097251415714	8.337571876617387
2.290464965E8	29.279638648128458	11.24964318119892
2.368107845E8	29.163605858000114	7.587956999195991
2.445750725E8	29.098479345433862	7.266676225716673
2.487068195E8	29.170632965148656	12.843830456741196
2.525889635E8	29.013069914420786	6.7778139248331835
2.601036485E8	28.51904411582878	8.58802648857146
2.678679365E8	29.06373707415284	7.001729178739521
2.756322245E8	29.39901108768763	8.450209095254005
2.833965125E8	29.05880590725125	43.96806454583897
2.911608005E8	28.518289507035288	8.710946669810255
2.989250885E8	29.009605259361837	6.802587666632671
3.066893765E8	28.88608369498916	6.268709467307497
3.144536645E8	29.036938609180908	7.015129826860941
3.222179525E8	28.890936683440902	6.4851551099474465
3.299822405E8	28.699375654277635	9.188318437918538
3.377465285E8	32.85654834029856	46.72843575057421
3.455108165E8	24.565412179455475	20.33185531588366
3.532751045E8	28.52922650473553	8.774031610086174
3.610393925E8	28.69127793817025	9.942934314483468
3.688036805E8	29.902782843706984	6.3082586474178814
3.765679685E8	29.128639483749186	7.774424168305076
3.843322565E8	29.39344032575814	8.271744084401355
3.920965445E8	29.12082202514899	7.570611228252195
3.998608325E8	29.081094879530486	7.250236552236601
4.076251205E8	29.134515231789443	7.316375751722473
4.153894085E8	28.795681716082658	6.303309987927807
4.231536965E8	28.53142245625098	8.72700962685442
4.309179845E8	29.377751572327043	8.180157233876212
4.386822725E8	29.281588987940683	8.108745632393084
4.464465605E8	29.642690224783006	9.04335421026342
4.542108485E8	29.13917953584411	7.511835619388764
4.619751365E8	28.813065022832745	5.9836239848050745
4.697394245E8	28.962800066149015	6.568398592354524
4.775037125E8	28.898488180757848	6.399747341050808
4.852680005E8	29.39586398649818	8.03644353005488
4.90150048E8	28.212523008470317	10.911616682052042
4.94032192E8	28.53568673398351	9.548682058823617
5.007965765E8	28.705864208025258	9.255144138102578
5.085608645E8	28.512530060708723	8.633326212916769
5.163251525E8	29.67065157809705	9.236677394525389
5.240894405E8	29.138472194745997	7.2462001168868735
5.318537285E8	28.671031265197787	9.103398336361714
5.396180165E8	28.70173234171633	9.398262104964411
5.473823045E8	28.58029377581048	8.841084925289527
5.551465925E8	28.72400147959478	9.364367987223877
5.629108805E8	29.03249712014804	7.252589760975954
5.706751685E8	29.41595842400488	9.218867884044663
5.784394565E8	28.91635356648285	11.618958679292618
5.862037445E8	28.168581330316442	37.83031901525762
5.939680325E8	29.235831154125144	7.892667119853634
6.017323205E8	29.445907725215758	8.399488275885322
6.094966085E8	29.418034338757142	8.431297608747865
6.172608965E8	28.956397547334667	6.449005851892221
6.250251845E8	29.445858139213794	8.491445265223438
6.327894725E8	29.116907822069454	7.292610658273249
6.405537605E8	28.3876399226819	8.168845027096326
6.483180485E8	28.86550898163489	6.232503959282436
6.560823365E8	28.641330795560393	9.284947186814454
6.638466245E8	28.381562353173916	8.191942634470903
6.716109125E8	28.708571990116802	9.314375483677866
6.793752005E8	29.309965189338676	8.219521813428306
6.863514275E8	29.665664915905616	14.67815523856768
6.902335715E8	29.70756388147618	14.344712276062252
6.949037765E8	29.144826544301292	13.526853517994885
7.026680645E8	28.63676617868889	9.873836852409253
7.104323525E8	29.28438074424854	7.9452563329482615
7.181966405E8	28.675418274025898	9.154704670782044
7.259609285E8	28.418866095641995	8.554584171210564
7.337252165E8	28.915722214322805	6.5774590908540445
7.414895045E8	41.04834802624529	127.77653432062627
7.492537925E8	29.06260612692368	7.386265508476987
7.570180805E8	28.486377372915584	8.638562420868563
7.647823685E8	29.018961300765763	7.005035427518188
7.725466565E8	29.163462380581453	7.443395597622154
7.803109445E8	28.431220866613913	8.47498769586951
7.880752325E8	29.13029488344585	7.247180604163573
7.958395205E8	29.152890258578765	7.525940736538439
8.036038085E8	28.989754115251777	6.875048061371762
8.113680965E8	29.64169296656693	9.083777312460414
8.191323845E8	29.260823658267185	7.916728872959907
8.268966725E8	28.82936812750892	6.124062722622187
8.346609605E8	29.47134482904292	8.55441915971416
8.424252485E8	29.282055096359127	7.997124026213232
8.501895365E8	29.026999384875985	6.810234883670861
8.579538245E8	29.053449588680895	7.419620420154052
8.657181125E8	28.771623875878895	5.875338079389864
8.734824005E8	28.545483887254054	8.674911534810624
8.78512305E8	32.25679747647702	28.79618427625073
8.82394449E8	28.996701815966926	6.813441730618929
8.890109765E8	29.369940939851794	8.463959445201388
8.967752645E8	29.871392843748197	23.682492079961612
9.045395525E8	28.47782810220332	8.554368262962049
9.123038405E8	28.73505851405821	9.372189255283711
9.200681285E8	29.33946551184088	8.101730263470424
9.278324165E8	21.321826289802747	44.840207479266574
9.355967045E8	28.93077278946891	6.565876555677991
9.433609925E8	29.15247090267646	7.618610274057532
9.511252805E8	27.78424344898077	12.763503031369996
9.588895685E8	29.03425684364104	6.95581742176202
9.666538565E8	28.979783722602768	6.791376690418108
9.744181445E8	29.13256553595127	7.459614226599591
9.821824325E8	29.15722034010073	7.333538055681012
9.899467205E8	29.409220008325295	8.226338402876031
9.977110085E8	28.89875465722034	6.247577106056934
1.0054752965E9	28.86435613928798	6.291336151737322
