#Position (bp)	mapping quality
3882144.5	55.01760515147527
1.16464325E7	57.0628125498444
1.94107205E7	57.393639714330654
2.71750085E7	58.35120705569046
3.49392965E7	58.37542993365886
4.27035845E7	58.392044670768314
5.04678725E7	58.3591914650155
5.82321605E7	58.355584100116424
6.59964485E7	58.37792459975223
7.37607365E7	58.343558878932036
8.15250245E7	58.255265888075506
8.92893125E7	58.34186139960454
9.70536005E7	58.37957964827718
1.048178885E8	56.72938383421316
1.125821765E8	58.31965157906809
1.203464645E8	22.55136257620695
1.281107525E8	11.098966946051135
1.358750405E8	0.0
1.436393285E8	31.355766774458967
1.514036165E8	52.67945150085802
1.591679045E8	57.553031058454124
1.669321925E8	58.358632369796844
1.746964805E8	58.348078593239016
1.824607685E8	58.36743135934152
1.902250565E8	58.331618693700435
1.979893445E8	58.32542778814817
2.057536325E8	57.76114591145857
2.135179205E8	58.35685472222264
2.212822085E8	58.25373205634983
2.290464965E8	57.181823417171096
2.368107845E8	58.26959021971175
2.445750725E8	58.236888478942944
2.487068195E8	53.28042518432196
2.525889635E8	58.14585741939699
2.601036485E8	58.34408698561955
2.678679365E8	58.3122875698966
2.756322245E8	58.37565422133561
2.833965125E8	57.74873227856184
2.911608005E8	58.38204823607073
2.989250885E8	58.3615522192367
3.066893765E8	58.3651440626596
3.144536645E8	58.39551328266876
3.222179525E8	58.31428158901145
3.299822405E8	58.33579451957454
3.377465285E8	40.209399940348334
3.455108165E8	53.40845572370603
3.532751045E8	57.95223987854478
3.610393925E8	52.48184122318287
3.688036805E8	58.31069375359111
3.765679685E8	56.44294026578495
3.843322565E8	58.11171710421338
3.920965445E8	58.37907655303636
3.998608325E8	58.30780380006207
4.076251205E8	58.31048324488679
4.153894085E8	58.292783422137404
4.231536965E8	58.34872972418551
4.309179845E8	58.34629647825241
4.386822725E8	58.33088984687049
4.464465605E8	58.34382114572278
4.542108485E8	58.401611090760014
4.619751365E8	58.375714949160184
4.697394245E8	58.322950251219204
4.775037125E8	58.3041688582057
4.852680005E8	58.21524990974989
4.90150048E8	57.31349188378698
4.94032192E8	58.26980082194653
5.007965765E8	58.34693463244806
5.085608645E8	58.37522361770678
5.163251525E8	58.329837641710895
5.240894405E8	58.36137150945664
5.318537285E8	58.30491780284729
5.396180165E8	58.40971785964238
5.473823045E8	58.40295064705703
5.551465925E8	58.39618711063718
5.629108805E8	58.29223981213208
5.706751685E8	58.14634363841116
5.784394565E8	54.16063081551332
5.862037445E8	43.68096883064398
5.939680325E8	58.30876572382544
6.017323205E8	58.3674579327433
6.094966085E8	58.345092730600946
6.172608965E8	58.23439190989682
6.250251845E8	58.25754200013268
6.327894725E8	58.360827524293164
6.405537605E8	58.35195393660605
6.483180485E8	58.36946337148438
6.560823365E8	58.35404591917923
6.638466245E8	58.39425503482841
6.716109125E8	58.419187821877706
6.793752005E8	58.18794760726356
6.863514275E8	57.433948454030165
6.902335715E8	56.42038137661515
6.949037765E8	56.47802859484529
7.026680645E8	57.7960941261765
7.104323525E8	58.230798816598494
7.181966405E8	58.349475395735205
7.259609285E8	58.40464019537058
7.337252165E8	58.375395750198116
7.414895045E8	32.65943083154192
7.492537925E8	58.265740828766106
7.570180805E8	58.31838212802758
7.647823685E8	58.33007065287321
7.725466565E8	58.30995220005434
7.803109445E8	58.36108698822518
7.880752325E8	58.33394708693206
7.958395205E8	58.34266056964622
8.036038085E8	58.33889187097485
8.113680965E8	58.284938836018036
8.191323845E8	58.16583346634273
8.268966725E8	58.29269911710898
8.346609605E8	58.34938705667027
8.424252485E8	58.36062739413485
8.501895365E8	58.326783335945215
8.579538245E8	58.28321744432724
8.657181125E8	58.36186161052182
8.734824005E8	58.27309614109496
8.78512305E8	53.367754579994674
8.82394449E8	58.02242931073783
8.890109765E8	58.29134047645317
8.967752645E8	57.65326239655736
9.045395525E8	58.306921115696504
9.123038405E8	58.250422888505604
9.200681285E8	58.3604057742566
9.278324165E8	43.53430729186802
9.355967045E8	58.38326586618415
9.433609925E8	58.354364457447815
9.511252805E8	49.48911572401565
9.588895685E8	58.36401803728879
9.666538565E8	58.35759360647124
9.744181445E8	58.33136285195725
9.821824325E8	58.209464762550404
9.899467205E8	58.302962012353646
9.977110085E8	58.34907738429946
1.0054752965E9	58.34674929238468
1.0132395845E9	58.347411275262736
1.0210038725E9	58.40939527094638
1.0287681605E9	58.32592812535062
1.0365324485E9	58.311574657037625
1.0442967365E9	58.31283505573046
1.0520610245E9	57.78204148906488
1.0585707465E9	56.325602794382256
1.0624528905E9	57.87198760281723
1.0675896005E9	58.3304928846387
1.0753538885E9	58.378851158036696
1.0831181765E9	58.336194467257116
1.0908824645E9	56.86268608120167
1.0986467525E9	58.36141472961661
1.1064110405E9	58.38232432097043
1.1141753285E9	58.38060946436656
1.1219396165E9	42.84758022908223
1.1297039045E9	58.34997369236093
1.1374681925E9	58.352907946593476
1.1452324805E9	58.33382713949833
1.1529967685E9	58.383254250505175
1.1607610565E9	58.35990624144998
1.1685253445E9	58.3894168807769
1.1762896325E9	58.338210522732986
1.1840539205E9	58.39183259430494
1.1918182085E9	58.31992576673592
1.1995824965E9	58.38971262708756
1.2073467845E9	58.428248742551595
1.2151110725E9	58.32080452359787
1.2228753605E9	57.846874589745696
1.229380904E9	57.59414459379983
1.233263048E9	57.786557040473355
1.2384039365E9	57.638889694322806
1.2461682245E9	58.38261776130504
1.2539325125E9	58.32258618066607
1.2616968005E9	58.23785015419809
1.2694610885E9	58.292345364123236
1.2772253765E9	58.34391062016611
1.2849896645E9	57.671342789045376
1.2927539525E9	27.00974138769378
1.3005182405E9	57.31528007658174
1.3082825285E9	53.90380781289244
1.3160468165E9	58.36132166315695
1.3238111045E9	58.34803055121399
1.3315753925E9	54.39398646004106
1.3393396805E9	58.37244097928578
1.3471039685E9	58.34361382430543
1.3548682565E9	58.334921776861215
1.3626325445E9	58.30764144617063
1.3703968325E9	58.355113879055004
1.3781611205E9	56.063600741537826
1.3859254085E9	58.047273494148946
1.3905789145E9	57.52511527891508
1.3944610585E9	56.53220232196149
1.4014539845E9	51.80107825537471
1.4092182725E9	58.361356234510396
1.4169825605E9	58.34865465625763
1.4247468485E9	58.33804426740303
1.4325111365E9	49.21946795276136
1.4402754245E9	53.92807277861052
1.4480397125E9	58.261060656982814
1.4558040005E9	58.34707830709883
1.4635682885E9	58.27892660916945
1.4713325765E9	58.40193973095588
1.4790968645E9	53.66683698852774
1.4868611525E9	58.37120974699955
1.4946254405E9	58.40422837491482
1.5023897285E9	58.3659861393452
1.5101540165E9	58.35261173408656
1.5179183045E9	58.26727533447698
1.5256825925E9	58.32672811487035
1.5330268245E9	58.16415455523642
1.5369089685E9	55.79053995427024
1.5412111685E9	58.402993686046976
1.5489754565E9	58.37732846400975
1.5567397445E9	58.368381681484856
1.5645040325E9	58.362421214051935
1.5722683205E9	56.01768420036183
1.5800326085E9	28.7705277905162
1.5877968965E9	0.0
1.5955611845E9	17.971113709751936
1.6033254725E9	37.57735634132496
1.6110897605E9	58.36749241649891
1.6188540485E9	58.25594697315896
1.6266183365E9	58.250092057420176
1.6343826245E9	58.17447871213036
1.6421469125E9	58.36439914888534
1.6499112005E9	58.16628070374911
1.6576754885E9	58.35907123775089
1.6654397765E9	58.3712714221994
1.672102775E9	57.397235084711106
1.675984919E9	56.96871801318591
1.6809683525E9	58.27403103645636
1.6887326405E9	58.387058216242
1.6964969285E9	58.32414791009433
1.7042612165E9	58.29669424832949
1.7120255045E9	43.35021060278996
1.7197897925E9	43.97055738547948
1.7275540805E9	58.0743922845635
1.7353183685E9	58.36867532205429
1.7430826565E9	58.34359370616053
1.7508469445E9	58.30526880194911
1.7586112325E9	57.70901469392564
1.7663755205E9	58.3703769507376
1.7741398085E9	58.36536463723811
1.7819040965E9	58.360386683790416
1.7896683845E9	58.35565166249473
1.7974326725E9	58.339197969279056
1.804997934E9	56.47882088040227
1.808880078E9	46.719207406682344
1.8129612485E9	57.48075397686379
1.8207255365E9	58.35205718861971
1.8284898245E9	58.302052008029555
1.8362541125E9	58.345078462486214
1.8440184005E9	58.37316909029416
1.8517826885E9	58.335742519412115
1.8595469765E9	34.370059295232195
1.8673112645E9	58.323582876108716
1.8750755525E9	58.33899682712161
1.8828398405E9	58.35637693633863
1.8906041285E9	58.36665319304075
1.8983684165E9	56.99053263985881
1.9061327045E9	58.29742520610912
1.9138969925E9	58.361798728160636
1.9216612805E9	58.34621042174737
1.9294255685E9	58.351789930059454
1.9371898565E9	58.33159564062295
1.942419837E9	58.25980887672118
1.946301981E9	58.04427221633378
1.9527184325E9	58.11446838674925
1.9604827205E9	58.38520113977734
1.9682470085E9	58.360270414781446
1.9760112965E9	43.294415682482466
1.9837755845E9	53.76946652069804
1.9915398725E9	58.396588005750715
1.9993041605E9	58.3568829757928
2.0070684485E9	58.350700854158426
2.0148327365E9	58.3388167633847
2.0225970245E9	58.388116884699535
2.0303613125E9	58.36766131253204
2.0381256005E9	58.33236868749795
2.0458898885E9	58.38544832730323
2.0536541765E9	58.423577213448
2.0614184645E9	58.41195314681554
2.0691827525E9	58.3119668349749
2.0750539395E9	58.01670199802408
2.0789360835E9	0.0
2.0847113285E9	0.0
2.0924756165E9	10.640414709144387
2.1002399045E9	58.34783947867907
2.1080041925E9	58.32130025575257
2.1157684805E9	58.347848253248195
2.1235327685E9	58.30672282307815
2.1312970565E9	57.9726480751923
2.1390613445E9	58.19158023745532
2.1468256325E9	58.36635498587294
2.1545899205E9	58.380660641408554
2.1623542085E9	58.39491337043902
2.1701184965E9	58.39207966581708
2.1778827845E9	58.35533430658717
2.1856470725E9	58.17211221389658
2.1904682635E9	58.09700567577555
2.1943504075E9	0.0
2.2011756485E9	0.0
2.2089399365E9	39.74557043223418
2.2167042245E9	58.313400690478545
2.2244685125E9	58.42009004559256
2.2322328005E9	58.35089852375819
2.2399970885E9	58.37121486019601
2.2477613765E9	58.324682872850175
2.2555256645E9	58.3569856798628
2.2632899525E9	58.352199799890045
2.2710542405E9	58.35027559064201
2.2788185285E9	58.27662621088125
2.2865828165E9	58.320984996776325
2.2943471045E9	58.08661865585401
2.2983401385E9	58.29213710982896
2.3022222825E9	0.0
2.3098756805E9	0.0
2.3176399685E9	22.44413163772979
2.3254042565E9	54.38755134530688
2.3331685445E9	55.72455794701751
2.3409328325E9	58.05207590934616
2.3486971205E9	58.36669534500119
2.3564614085E9	58.33205566648257
2.3642256965E9	58.379968404357975
2.3719899845E9	57.80441308176306
2.3797542725E9	56.8178064042877
2.3875185605E9	58.10622472758842
2.3952828485E9	58.28973995705586
2.399803605E9	55.92347104302938
2.403685749E9	57.982335290180266
2.4108114245E9	58.374384423230076
2.4185757125E9	50.90830353521664
2.4263400005E9	54.68221060798619
2.4341042885E9	38.895465664501565
2.4418685765E9	1.9005312774479906
2.4496328645E9	51.67810833910998
2.4573971525E9	58.3013511352623
2.4651614405E9	58.40644725468955
2.4729257285E9	57.42945160001874
2.4806900165E9	58.32847070518259
2.4876763615E9	57.307198192672615
2.4915585055E9	57.43553349257544
2.4962185925E9	58.29714242067837
2.5039828805E9	58.1832636831738
2.5117471685E9	44.56073771092854
2.5195114565E9	48.62451912190219
2.5272757445E9	54.67659377533855
2.5350400325E9	55.06476995965159
2.5428043205E9	58.389349923250705
2.5505686085E9	58.26546410763361
2.5583328965E9	58.18516873269794
2.5660971845E9	58.35224387186071
2.572008666E9	57.90837010720096
2.57589081E9	56.27826410349957
2.5816257605E9	58.32153871444466
2.5893900485E9	28.572259374608656
2.5971543365E9	54.25787368285169
2.6049186245E9	58.39785571604027
2.6126829125E9	58.29849719340563
2.6204472005E9	58.20905513072439
2.6282114885E9	58.35415993322056
2.6359757765E9	58.357812420649296
2.6437400645E9	58.37460621090103
2.6510167485E9	58.05615730501217
2.6548988925E9	48.854382120433925
2.6592686405E9	58.177921580651144
2.6670329285E9	57.81620877683512
2.6747972165E9	58.350571754158864
2.6825615045E9	57.11074228695588
2.6903257925E9	55.43284432924275
2.6980900805E9	58.30964227173303
2.7058543685E9	57.25857534491596
2.7113827085E9	58.25450383029775
2.7152648525E9	58.20371565934379
2.7213829445E9	58.32769759785045
2.7291472325E9	58.33379688763912
2.7369115205E9	42.576131307291845
2.7446758085E9	47.012342039562526
2.7524400965E9	58.420451364124446
2.7602043845E9	58.39866439391371
2.7679686725E9	58.353831715510175
2.774661944E9	57.97137329216981
2.778544088E9	0.0
2.7834972485E9	24.943197928541665
2.7912615365E9	52.88947893476139
2.7990258245E9	58.397107844195716
2.8067901125E9	58.37975900188508
2.8145544005E9	58.08697132931284
2.8213097995E9	55.967237704010984
2.8251919435E9	0.0
2.8300829765E9	0.0
2.8378472645E9	38.661542154221436
2.8456115525E9	53.982606760624996
2.8533758405E9	58.37232957582681
2.8611401285E9	58.31777794313611
2.8689044165E9	58.29729450136538
2.8738940415E9	57.73295388497511
2.8777761855E9	56.718435438498005
2.8844329925E9	58.281286041499826
2.8921972805E9	58.387143721808386
2.8999615685E9	58.39412002122107
2.9077258565E9	58.38591738275245
2.9154901445E9	58.3259493770513
2.9232544325E9	56.27680778768296
2.9310187205E9	43.842083335945155
2.9387830085E9	46.42997328315436
2.9465472965E9	56.21753442877621
2.9543115845E9	58.35439660845771
2.9620758725E9	58.0631645698664
2.9698401605E9	58.12091804213565
2.9776044485E9	56.1694417186598
2.9853687365E9	58.41370827414753
2.9931330245E9	56.61021312543038
3.0008973125E9	58.379512720165756
3.0086616005E9	57.42270201551271
3.0164258885E9	56.59453633655306
3.0241901765E9	57.46761960426258
3.029557369E9	54.06546274684891
3.033439513E9	52.28747052798001
3.0397187525E9	23.779668085977416
3.0474830405E9	7.7776338388984305
3.0552473285E9	12.71827213777496
3.0630116165E9	0.0
3.0707759045E9	0.0
3.0785401925E9	0.0
3.0853460845E9	45.321944771413264
3.088278117E9	58.25758552588824
3.088373929E9	47.46037682401551
3.0884774725E9	46.526901284173526
3.0885573295E9	54.17456322889806
3.0886546005E9	26.916468008591483
3.0887081185E9	36.275902678943915
3.0887493115E9	33.731915564732965
3.088858438E9	30.198046272252256
3.088966832E9	52.72735326307917
3.089008063E9	44.8578223780806
3.089109657E9	11.690105645691713
3.089267292E9	11.436092809416262
3.08942189E9	8.724534084725487
3.089604443E9	36.57657778650217
3.089755642E9	45.06259915695397
3.0898220175E9	10.019566196713106
3.0898610755E9	21.76932644852081
3.089968525E9	34.68739566274908
3.0900764725E9	38.21812804713343
3.090141311E9	4.139378601935953
3.090191469E9	0.2750547414519117
3.090297168E9	39.86026763547321
3.090503609E9	33.70841926643656
3.0907062205E9	51.631367796569705
3.09089898E9	43.00459436667465
3.091013772E9	46.542693017165405
3.091052607E9	48.644802330727245
3.0911587895E9	48.97582511135987
3.091267064E9	55.54835275025598
3.0915130575E9	9.11931931463285
3.092673561E9	20.536764292714036
3.093702736E9	45.55999664533488
3.093935951E9	34.058524842458255
3.094132646E9	32.22104471011152
3.0942642985E9	12.332078790281768
3.094360447E9	47.21592290871074
3.0944711045E9	18.194330670883858
3.0946435155E9	13.237399655430975
3.094747446E9	43.93403286380528
3.0948598115E9	10.147863253525006
3.0950026905E9	38.32676800933351
3.095104297E9	40.60152934929204
3.095190977E9	20.3985751225936
3.0952465895E9	0.0
3.0952663465E9	30.816042780748663
3.095268566E9	0.0
3.0952706195E9	32.60370686501646
3.0952723265E9	0.9946666666666667
3.0952838005E9	13.51859607974535
3.0952967465E9	16.752757758493896
3.095299555E9	0.9783728115345005
3.0953008775E9	0.9772296015180265
3.0953027375E9	1.8626373626373627
3.0953043745E9	12.69435736677116
3.095311073E9	3.079082696316887
3.0953361175E9	34.15583019881784
3.095355552E9	4.956589147286822
3.0953574645E9	12.41225139220366
3.095360032E9	0.0
3.095361791E9	19.34039961013645
3.095363378E9	15.949770205654334
3.095365611E9	31.044416891546934
3.0953678415E9	7.9244288224956065
3.095369933E9	51.672507167887865
3.095371677E9	9.491159898970274
3.09537289E9	0.9933920704845814
3.0953743225E9	0.9828009828009828
3.095375945E9	59.716446124763706
3.095572656E9	45.36168046034329
3.095769303E9	43.8812673900946
3.0957708065E9	27.745063065358643
3.0957736535E9	48.951150378433795
3.095822105E9	45.547430872556895
3.095924849E9	23.838566956453427
3.095983129E9	56.97025820650321
3.095986364E9	28.63620175816761
3.0959887305E9	48.403490192467075
3.0959909825E9	33.47592885104045
3.095993051E9	51.83192234710261
3.0959946765E9	52.44487551768458
3.096006671E9	38.812823225199814
3.0960870785E9	40.36451416314037
3.0961589785E9	54.307382647570165
3.096165879E9	52.26235834059792
3.096173123E9	51.657150209898184
3.09617898E9	53.49699536196814
3.096183283E9	50.89045390642016
3.096185859E9	21.993085106382978
3.0961883E9	20.688701923076923
3.0961908755E9	9.580518844836025
3.096192456E9	0.0
3.096238607E9	47.810158200455724
3.0962848625E9	0.0
3.096286263E9	42.028112449799195
3.0962877625E9	49.04632798104765
3.096289947E9	39.72593310712555
3.096292208E9	45.140665248068096
3.0962965075E9	2.4619858745326133
3.096315547E9	10.6900393493295
3.0963533005E9	35.29880079802041
3.09637788E9	50.027721748208485
3.096382479E9	54.548149982313404
3.0963879875E9	20.080587534736008
3.0963943185E9	28.129614656136813
3.096398918E9	29.489324270291885
3.0964033365E9	34.833485639520525
3.0964070605E9	45.78349092975123
3.0964084065E9	12.721481481481481
3.0964096105E9	0.0
3.096411644E9	19.559841823568767
3.0964135175E9	0.0
3.0964147555E9	0.0
3.0964161835E9	0.0
