#Position (bp)	mapping quality
3882144.5	55.017364958330894
1.16464325E7	56.90010689542666
1.94107205E7	57.34081521473923
2.71750085E7	58.19281998635663
3.49392965E7	58.20525178961763
4.27035845E7	58.20932039012396
5.04678725E7	58.181549057815424
5.82321605E7	58.130366604893496
6.59964485E7	58.162697994033664
7.37607365E7	58.181666604543025
8.15250245E7	58.08064766893236
8.92893125E7	58.16039694679734
9.70536005E7	58.20926302036376
1.048178885E8	56.39542869444839
1.125821765E8	58.10269132539046
1.203464645E8	22.869298692694652
1.281107525E8	10.819871299389305
1.358750405E8	0.0
1.436393285E8	30.45304645612098
1.514036165E8	52.371443469495716
1.591679045E8	57.37694101056958
1.669321925E8	58.15045128150235
1.746964805E8	58.189585637215245
1.824607685E8	58.17325953961872
1.902250565E8	58.14168529037954
1.979893445E8	58.12316042519534
2.057536325E8	57.50011495211667
2.135179205E8	58.182683939300915
2.212822085E8	58.053049110018655
2.290464965E8	57.22173901072519
2.368107845E8	58.139747756201366
2.445750725E8	58.012071598193856
2.487068195E8	53.164523586537406
2.525889635E8	58.009150825005264
2.601036485E8	58.08783811947561
2.678679365E8	58.11821181819446
2.756322245E8	58.214197484292605
2.833965125E8	57.546231270528324
2.911608005E8	58.18938322577342
2.989250885E8	58.20553885521433
3.066893765E8	58.18537994448368
3.144536645E8	58.21670005965539
3.222179525E8	58.073227403249284
3.299822405E8	58.12476418587143
3.377465285E8	40.78319418343815
3.455108165E8	53.30409527560754
3.532751045E8	57.63679168746965
3.610393925E8	51.96422306818721
3.688036805E8	58.13215102594474
3.765679685E8	56.40399250122396
3.843322565E8	57.98823373205114
3.920965445E8	58.153977111901234
3.998608325E8	58.09526149995235
4.076251205E8	58.115988237566825
4.153894085E8	58.068501882875786
4.231536965E8	58.157471792323435
4.309179845E8	58.18572624009663
4.386822725E8	58.15785112012983
4.464465605E8	58.16153698253699
4.542108485E8	58.23179081450265
4.619751365E8	58.149805629150336
4.697394245E8	58.12952872180049
4.775037125E8	58.13964431552788
4.852680005E8	58.08487687132889
4.90150048E8	57.063228110354174
4.94032192E8	58.0697675234962
5.007965765E8	58.1795426039259
5.085608645E8	58.14139117265438
5.163251525E8	58.16688385851038
5.240894405E8	58.1591394859104
5.318537285E8	58.16053634946359
5.396180165E8	58.24411251002878
5.473823045E8	58.215413082457836
5.551465925E8	58.17391577072076
5.629108805E8	58.13883844694538
5.706751685E8	57.972368680828495
5.784394565E8	53.57049277342756
5.862037445E8	43.229329108004
5.939680325E8	58.1548040642138
6.017323205E8	58.14881611991392
6.094966085E8	58.14127464523758
6.172608965E8	58.018063573541866
6.250251845E8	58.04050821055605
6.327894725E8	58.185401835084946
6.405537605E8	58.15451306350039
6.483180485E8	58.16524000326022
6.560823365E8	58.22342933192241
6.638466245E8	58.23476334380768
6.716109125E8	58.224117992377764
6.793752005E8	58.025337547126405
6.863514275E8	57.44444935624641
6.902335715E8	56.39911960812124
6.949037765E8	56.06542069919157
7.026680645E8	57.67562200806804
7.104323525E8	58.03835685709668
7.181966405E8	58.1778391829666
7.259609285E8	58.21065383118884
7.337252165E8	58.207047786950234
7.414895045E8	33.53233398960672
7.492537925E8	58.104250180785115
7.570180805E8	58.101796293495326
7.647823685E8	58.152085939775134
7.725466565E8	58.14887958627685
7.803109445E8	58.160301715257766
7.880752325E8	58.17125826629984
7.958395205E8	58.17805673408519
8.036038085E8	58.16695078590051
8.113680965E8	58.05641376183653
8.191323845E8	57.99394079312926
8.268966725E8	58.07705050598171
8.346609605E8	58.172427703665626
8.424252485E8	58.19324938476171
8.501895365E8	58.2052080921906
8.579538245E8	58.071958063240345
8.657181125E8	58.16468106181223
8.734824005E8	58.05279444415744
8.78512305E8	53.97996448384557
8.82394449E8	57.81890559299965
8.890109765E8	58.09733045609018
8.967752645E8	57.38818369768692
9.045395525E8	58.10439093002529
9.123038405E8	58.04196347887319
9.200681285E8	58.17084832081569
9.278324165E8	43.237286910936795
9.355967045E8	58.15931529689983
9.433609925E8	58.120139607264456
9.511252805E8	48.23881796767343
9.588895685E8	58.19176097939059
9.666538565E8	58.23286172261205
9.744181445E8	58.143514671252554
9.821824325E8	58.05686031710331
9.899467205E8	58.1356428510901
9.977110085E8	58.17239928238124
1.0054752965E9	58.166755253863364
1.0132395845E9	58.178921769419205
1.0210038725E9	58.17782662876168
1.0287681605E9	58.11052499095367
1.0365324485E9	58.12869400691074
1.0442967365E9	58.209652808438214
1.0520610245E9	57.27604394321266
1.0585707465E9	55.78492579112296
1.0624528905E9	57.702918846713835
1.0675896005E9	58.11274985158342
1.0753538885E9	58.22516786099043
1.0831181765E9	58.15911681813462
1.0908824645E9	56.805194099725696
1.0986467525E9	58.14334428517609
1.1064110405E9	58.1841603767564
1.1141753285E9	58.163150082813495
1.1219396165E9	42.58840941794409
1.1297039045E9	58.16342714898554
1.1374681925E9	58.1879364998192
1.1452324805E9	58.113624362965346
1.1529967685E9	58.138176389659755
1.1607610565E9	58.1954032136543
1.1685253445E9	58.18630920717621
1.1762896325E9	58.164076396823155
1.1840539205E9	58.151910157366075
1.1918182085E9	58.133087706272924
1.1995824965E9	58.2119964254361
1.2073467845E9	58.25133356262889
1.2151110725E9	58.09883645391643
1.2228753605E9	57.52437714834935
1.229380904E9	57.27797136370376
1.233263048E9	57.50097640064066
1.2384039365E9	57.46440850164559
1.2461682245E9	58.21018075963861
1.2539325125E9	58.14456066928158
1.2616968005E9	58.02994602254896
1.2694610885E9	58.12415446074304
1.2772253765E9	58.0897636160814
1.2849896645E9	57.51352876119389
1.2927539525E9	27.6375018695645
1.3005182405E9	57.19744221390724
1.3082825285E9	53.81421965714194
1.3160468165E9	58.22390077333911
1.3238111045E9	58.163172233970464
1.3315753925E9	55.87812110826833
1.3393396805E9	58.172044182333416
1.3471039685E9	58.14576740001102
1.3548682565E9	58.13417871456157
1.3626325445E9	58.127012280365435
1.3703968325E9	58.18048910301872
1.3781611205E9	55.84594949770997
1.3859254085E9	57.79123753051471
1.3905789145E9	57.30252977521922
1.3944610585E9	56.12705981423732
1.4014539845E9	50.44775631321643
1.4092182725E9	58.16464052663453
1.4169825605E9	58.15648028331206
1.4247468485E9	58.1759595492806
1.4325111365E9	48.011703726191925
1.4402754245E9	55.74328546971645
1.4480397125E9	58.09584441039542
1.4558040005E9	58.16884338241879
1.4635682885E9	58.074222391566295
1.4713325765E9	58.19987942918735
1.4790968645E9	53.26537130601018
1.4868611525E9	58.199876157905514
1.4946254405E9	58.17684468018464
1.5023897285E9	58.22095994427784
1.5101540165E9	58.15863085665613
1.5179183045E9	58.159489549180954
1.5256825925E9	58.09793410057685
1.5330268245E9	57.99988500971374
1.5369089685E9	56.53740350196331
1.5412111685E9	58.181122152334126
1.5489754565E9	58.19584509796891
1.5567397445E9	58.18566975159013
1.5645040325E9	58.19674605456297
1.5722683205E9	55.47679450750122
1.5800326085E9	28.76262026397512
1.5877968965E9	0.0
1.5955611845E9	17.093347120854865
