#GC Content (%)	Sample
1.0	2.028540596527464E-5
2.0	2.1642937913237568E-5
3.0	2.4771725831399752E-5
4.0	3.0951728413554804E-5
5.0	2.934854782738906E-5
6.0	3.0382857882979866E-5
7.0	3.141716793857067E-5
8.0	2.9710556346845842E-5
9.0	3.1249092554537167E-5
10.0	3.462352911090216E-5
11.0	4.424261262789664E-5
12.0	5.440470892407629E-5
13.0	4.7539475930092327E-5
14.0	4.304022718827233E-5
15.0	4.407453724386313E-5
16.0	4.879357687249618E-5
17.0	5.528387247132847E-5
18.0	6.496760036679738E-5
19.0	7.68880237574814E-5
20.0	9.348870014971378E-5
21.0	1.5695655093590452E-4
22.0	2.969116303330352E-4
23.0	3.200543178268794E-4
24.0	4.885434258826213E-4
25.0	0.0011214636066500241
26.0	0.0018477561276858867
27.0	0.00384270750515804
28.0	0.006793193298612062
29.0	0.010964940690204924
30.0	0.016315297319019206
31.0	0.02250803484373372
32.0	0.028861258502448847
33.0	0.034941553595244944
34.0	0.040717140945664
35.0	0.04648429866912998
36.0	0.05289293548907338
37.0	0.05910037314545299
38.0	0.06278136627341939
39.0	0.06819834539868941
40.0	0.06480255033967647
41.0	0.057303336997118134
42.0	0.05090821085227587
43.0	0.04579568089186901
44.0	0.042128120865749574
45.0	0.03855813506449945
46.0	0.034958361133648294
47.0	0.031141395019998772
48.0	0.027250811888142573
49.0	0.023454415615723617
50.0	0.019849250343707693
51.0	0.01807782629812441
52.0	0.012255539848695438
53.0	0.011415499079295975
54.0	0.009559843408560514
55.0	0.00811776954242873
56.0	0.0069899061423097375
57.0	0.005966947639579043
58.0	0.005054324162028497
59.0	0.004342511981770906
60.0	0.0037263476239040743
61.0	0.0031904586552267836
62.0	0.0027562294361383743
63.0	0.002332407961984347
64.0	0.001928471098649054
65.0	0.0016072402531339398
66.0	0.0013222231884401992
67.0	0.0010999370286180405
68.0	8.649417839878099E-4
69.0	6.646088550955661E-4
70.0	5.256622280026363E-4
71.0	4.161675797426548E-4
72.0	3.3731436687955095E-4
73.0	2.959419646559188E-4
74.0	2.6178387507003246E-4
75.0	2.385894720734087E-4
76.0	2.247426462041868E-4
77.0	1.9995799149709218E-4
78.0	1.464065883688783E-4
79.0	1.0537033691331316E-4
80.0	1.0902920873496562E-4
81.0	8.870501614260633E-5
82.0	4.30660849396621E-5
83.0	2.7085994580784174E-5
84.0	2.671105718563251E-5
85.0	1.3058164451833901E-5
86.0	5.37841228907218E-6
87.0	2.960712534128677E-6
88.0	2.3659842521639643E-6
89.0	2.016904608402068E-6
90.0	2.314268749384424E-6
91.0	1.654896088945286E-6
92.0	1.6678249646401717E-6
93.0	1.4092474507424705E-6
94.0	1.2153143153191946E-6
95.0	1.0601678069805742E-6
96.0	9.179501743368386E-7
97.0	8.274480444726432E-7
98.0	9.567368014214936E-7
99.0	1.1248121854549993E-6
100.0	9.955234285061487E-7
