#GC Content (%)	Sample
1.0	5.434436934183216E-6
2.0	7.660243550843363E-6
3.0	9.895685693982559E-6
4.0	1.4838710777734312E-5
5.0	1.5609552896058173E-5
6.0	1.5937160796345812E-5
7.0	1.728613450341257E-5
8.0	1.7122330553268754E-5
9.0	1.7902808198071658E-5
10.0	1.8885631898934582E-5
11.0	2.220988853420623E-5
12.0	3.968873356719977E-5
13.0	4.526770339856871E-5
14.0	2.0738543640855562E-4
15.0	9.334898052901951E-5
16.0	5.518266014550937E-5
17.0	5.923921679318867E-5
18.0	6.381609187073659E-5
19.0	6.885547221927883E-5
20.0	8.114076848006536E-5
21.0	1.4719230249394115E-4
22.0	5.077344322869687E-4
23.0	3.1868540276804204E-4
24.0	3.9840011332920825E-4
25.0	9.252514301506087E-4
26.0	0.0015507994446969005
27.0	0.0033885834100457744
28.0	0.006204961080133268
29.0	0.010253154090828772
30.0	0.015614245397453472
31.0	0.02190519391588577
32.0	0.028473809400864792
33.0	0.03479191083291505
34.0	0.040815367500762485
35.0	0.046949295479692205
36.0	0.05445121769495833
37.0	0.062231789700472044
38.0	0.06632987546727606
39.0	0.07266002130742513
40.0	0.06784681567192559
41.0	0.058263349942443615
42.0	0.05297624984365154
43.0	0.04657399172333328
44.0	0.041885855221531786
45.0	0.037944269675800474
46.0	0.03413209888620926
47.0	0.030158003074137636
48.0	0.026104346719928517
49.0	0.022136928327706876
50.0	0.018642855173768486
51.0	0.0168334960115328
52.0	0.011322215753679175
53.0	0.010467862527361402
54.0	0.008800579203059286
55.0	0.007427160165315187
56.0	0.006400697165028655
57.0	0.005423808948476826
58.0	0.0045673648129131005
59.0	0.003892964679118035
60.0	0.003322001922075551
61.0	0.0028377203612385852
62.0	0.002425647435835608
63.0	0.0020397927779821205
64.0	0.0016733729770368737
65.0	0.0013617407796514946
66.0	0.0011263834098742622
67.0	9.380474093147849E-4
68.0	7.458186560577721E-4
69.0	5.405530354746071E-4
70.0	4.3379140208675245E-4
71.0	3.442291834639989E-4
72.0	2.882564101472076E-4
73.0	2.438751751847114E-4
74.0	2.0985213118719198E-4
75.0	1.8631253999887705E-4
76.0	1.7188815685974183E-4
77.0	1.565194921256599E-4
78.0	9.981441879646088E-5
79.0	6.870130379561408E-5
80.0	5.963427337882965E-5
81.0	5.234981536066917E-5
82.0	2.8646420222210463E-5
83.0	1.6072058167052492E-5
84.0	1.8538752945688845E-5
85.0	7.323000124076675E-6
86.0	8.190197507191017E-7
87.0	6.937579064914744E-7
88.0	4.817763239524127E-7
89.0	3.75785532682882E-7
90.0	4.817763239524128E-7
91.0	3.950565856409784E-7
92.0	3.3724342676668897E-7
93.0	4.817763239524128E-7
94.0	4.817763239524127E-7
95.0	5.395894828267023E-7
96.0	8.2865527719815E-7
97.0	7.997486977610052E-7
98.0	6.841223800124261E-7
99.0	2.8906579437144774E-7
100.0	3.1797237380859243E-7
