#GC Content (%)	Sample
1.0	1.0510671923728885E-5
2.0	1.684491791749927E-5
3.0	2.2817206997339925E-5
4.0	2.532306255531502E-5
5.0	2.6603833173835628E-5
6.0	2.652030465523646E-5
7.0	2.736951126099468E-5
8.0	2.540659107391419E-5
9.0	2.7439118359827323E-5
10.0	3.0279087992199108E-5
11.0	3.6627255405736016E-5
12.0	5.203826708728288E-5
13.0	4.8738890602615656E-5
14.0	4.3448751091334894E-5
15.0	4.236288034954569E-5
16.0	4.6205192205107504E-5
17.0	5.443275128712574E-5
18.0	6.442833067949309E-5
19.0	8.260970489457908E-5
20.0	1.3061076024956873E-4
21.0	4.285291432532749E-4
22.0	0.0013715661182379035
23.0	8.47842306621108E-4
24.0	6.100087713297381E-4
25.0	0.0011060568004506754
26.0	0.001694821485216691
27.0	0.0035512845753425427
28.0	0.0063670309373205615
29.0	0.010451756475276935
30.0	0.01569897624941749
31.0	0.021831264206634855
32.0	0.028169533490717772
33.0	0.03431887518714913
34.0	0.04007689969536314
35.0	0.04603952730988582
36.0	0.053330550719950395
37.0	0.06148651194010938
38.0	0.06477518285297613
39.0	0.07047752168212404
40.0	0.06676062789723887
41.0	0.05865039854101293
42.0	0.051540812994765525
43.0	0.04564401977431875
44.0	0.041791141561154134
45.0	0.038127427599777115
46.0	0.034407429338284015
47.0	0.030636506523284958
48.0	0.026734137662850332
49.0	0.022974880997615625
50.0	0.01936514038067343
51.0	0.01756444649813229
52.0	0.011873704211649906
53.0	0.011004116647353483
54.0	0.009203506293330941
55.0	0.0077749180397293375
56.0	0.006694212144673511
57.0	0.005702004715073505
58.0	0.004816922610576931
59.0	0.004114586983355578
60.0	0.003540091753850254
61.0	0.0030351340160787387
62.0	0.00260529625936741
63.0	0.0021878485662482922
64.0	0.0018020999459375582
65.0	0.0014866684168675598
66.0	0.0012330897558202464
67.0	0.0010232939599386644
68.0	8.114934796107024E-4
69.0	6.218280567115206E-4
70.0	4.876951772610202E-4
71.0	3.8922897525236544E-4
72.0	3.179095417884408E-4
73.0	2.735698198320481E-4
74.0	2.3857137053899587E-4
75.0	2.1768924088920344E-4
76.0	1.9757278932656998E-4
77.0	1.7869534412315755E-4
78.0	1.2881489709968657E-4
79.0	9.362154792990298E-5
80.0	8.12454057574593E-5
81.0	6.498518747015422E-5
82.0	3.861801843234957E-5
83.0	2.429287749259193E-5
84.0	2.244132866364366E-5
85.0	1.2612806308474661E-5
86.0	4.914261177584497E-6
87.0	3.299376484667213E-6
88.0	2.6868340149399666E-6
89.0	3.1462408672354012E-6
90.0	2.366641360309815E-6
91.0	2.352719940543287E-6
92.0	1.8654702487147953E-6
93.0	1.5731204336177006E-6
94.0	1.6427275324503423E-6
95.0	1.2946920382871342E-6
96.0	1.3086134580536625E-6
97.0	1.0441064824896243E-6
98.0	8.492066057582279E-7
99.0	8.074423464586429E-7
100.0	1.1415564208553225E-6
