#GC Content (%)	Sample
1.0	8.65025237294566E-6
2.0	1.3891718853162737E-5
3.0	1.8253498651385337E-5
4.0	2.1808898991113003E-5
5.0	2.4154730143098268E-5
6.0	2.4851148766343892E-5
7.0	2.6647175742082607E-5
8.0	2.4081422919598727E-5
9.0	2.771013048282593E-5
10.0	3.1082262763804745E-5
11.0	3.7240069537766064E-5
12.0	5.325769787241546E-5
13.0	5.00321800384357E-5
14.0	4.262815046498223E-5
15.0	4.167515655948821E-5
16.0	4.559709301671357E-5
17.0	5.3990770107410835E-5
18.0	6.945859426581368E-5
19.0	8.928819822243912E-5
20.0	1.6453806314471641E-4
21.0	7.363710600528742E-4
22.0	0.0025207421872551652
23.0	0.0013908212978450132
24.0	7.731712862496431E-4
25.0	0.0011888232434920322
26.0	0.001658282702783083
27.0	0.003454529600192299
28.0	0.006239984171504301
29.0	0.010264110898288024
30.0	0.015503488122635361
31.0	0.021605471445901782
32.0	0.027995992000862384
33.0	0.03404369132512739
34.0	0.039954012912554265
35.0	0.04585025951306923
36.0	0.053110313699569624
37.0	0.06123539312336459
38.0	0.06457197140094613
39.0	0.07027538335004556
40.0	0.06659085233612344
41.0	0.05854868338210647
42.0	0.051552681814651405
43.0	0.04574865570129886
44.0	0.041725262046750144
45.0	0.038157472786251055
46.0	0.03442778452265323
47.0	0.030635968387139553
48.0	0.026773740663454563
49.0	0.02297448384475568
50.0	0.01937531909259879
51.0	0.01757830246934283
52.0	0.01188042521561762
53.0	0.011029181736340968
54.0	0.009223881396829559
55.0	0.00781777554288489
56.0	0.006715088287004817
57.0	0.005725184194478786
58.0	0.004843958060790822
59.0	0.004152707596801914
60.0	0.0035464935120724716
61.0	0.003068896950972972
62.0	0.00262985998943423
63.0	0.0021902732237192414
64.0	0.0018177625675063313
65.0	0.0015081495090560261
66.0	0.001237242664613478
67.0	0.0010278039270752936
68.0	8.206010598538452E-4
69.0	6.205823005353517E-4
70.0	4.853304731787013E-4
71.0	3.9017769707629904E-4
72.0	3.163939766240125E-4
73.0	2.737658261590302E-4
74.0	2.4129072614873428E-4
75.0	2.2003163133386784E-4
76.0	2.0335423798772256E-4
77.0	1.811421492673621E-4
78.0	1.2872748446519136E-4
79.0	8.895831571669118E-5
80.0	8.236066560173264E-5
81.0	7.055820261830676E-5
82.0	3.760660565526376E-5
83.0	2.3494965131602407E-5
84.0	2.3458311519852643E-5
85.0	1.2388920771422176E-5
86.0	5.461388150715693E-6
87.0	3.482093116228127E-6
88.0	2.565752822483882E-6
89.0	3.042249775230889E-6
90.0	2.8956353282318106E-6
91.0	2.712367269482962E-6
92.0	2.3458311519852637E-6
93.0	2.199216704986185E-6
94.0	1.8326805874884875E-6
95.0	2.235870316735955E-6
96.0	1.6494125287396387E-6
97.0	1.319530022991711E-6
98.0	6.597650114958555E-7
99.0	8.063794584949345E-7
100.0	1.026301128993553E-6
