#GC Content (%)	Sample
1.0	9.967971452601275E-6
2.0	2.718820628835977E-5
3.0	2.9608221215572094E-5
4.0	3.100887294193293E-5
5.0	2.9289183877901017E-5
6.0	2.8876769758472552E-5
7.0	3.094662175409467E-5
8.0	2.9763849185167747E-5
9.0	3.079877518297881E-5
10.0	3.1429068459841176E-5
11.0	3.378683219921525E-5
12.0	4.013645335871771E-5
13.0	4.9178438392224875E-5
14.0	4.7131930592042105E-5
15.0	4.784781925218208E-5
16.0	5.110822521521092E-5
17.0	5.4485352155436476E-5
18.0	6.379190473725626E-5
19.0	7.302064333427821E-5
20.0	8.28952380051221E-5
21.0	1.9599786490875952E-4
22.0	7.669268527688752E-4
23.0	5.33547149563241E-4
24.0	4.491890086439198E-4
25.0	8.906744327928549E-4
26.0	0.0014319951994373986
27.0	0.0030816049887603925
28.0	0.005682459616642868
29.0	0.009506830215892412
30.0	0.014605132467259535
31.0	0.02071365477626441
32.0	0.02717135956065103
33.0	0.0334633983714031
34.0	0.03960843100207511
35.0	0.0458333396881421
36.0	0.05355256479407105
37.0	0.061146750607828385
38.0	0.06454034298723717
39.0	0.06945155707495487
40.0	0.06614424484188992
41.0	0.05783266855808601
42.0	0.052965364901989706
43.0	0.04695505162319817
44.0	0.04233683831383818
45.0	0.03828098667261207
46.0	0.034360694774302245
47.0	0.030353725878326132
48.0	0.026352966538336877
49.0	0.02252267429484422
50.0	0.01903596970122636
51.0	0.01724086332312839
52.0	0.011664152911825766
53.0	0.01084617230363104
54.0	0.009146800471029837
55.0	0.007723022428387089
56.0	0.006642995444987208
57.0	0.005630915633112789
58.0	0.004778961439155332
59.0	0.0040919962371647
60.0	0.003496711472062866
61.0	0.002999822490737879
62.0	0.0025615819097550134
63.0	0.002154132322556646
64.0	0.0017836599409342053
65.0	0.0014730576392152105
66.0	0.0012241384832454506
67.0	0.0010310197357742109
68.0	8.37854299912092E-4
69.0	6.561275198152534E-4
70.0	5.511019845336302E-4
71.0	4.637480051995927E-4
72.0	4.079086897086741E-4
73.0	3.66783998743024E-4
74.0	3.366155168369076E-4
75.0	3.1477313130415826E-4
76.0	2.963779052979527E-4
77.0	2.8347634661847346E-4
78.0	2.0819131632657858E-4
79.0	1.6668533683541917E-4
80.0	1.6133173468132884E-4
81.0	1.509591305077789E-4
82.0	1.3499170082726538E-4
83.0	1.349761380303058E-4
84.0	1.7453676790151962E-4
85.0	2.0135924846132963E-4
86.0	2.596185788794605E-4
87.0	3.4729159555116904E-4
88.0	4.523949448175902E-4
89.0	5.644937713173357E-4
90.0	6.700717858910235E-4
91.0	7.476912357268532E-4
92.0	8.055770590179546E-4
93.0	8.24229071173993E-4
94.0	8.198870508222744E-4
95.0	8.138097786095643E-4
96.0	8.02448936829082E-4
97.0	7.638687631663208E-4
98.0	6.156253407279858E-4
99.0	3.390355317641199E-4
100.0	2.469504621543748E-4
