#GC Content (%)	Sample
1.0	1.045523036771308E-5
2.0	3.1949782185134386E-5
3.0	3.524989679840695E-5
4.0	3.8209291613849014E-5
5.0	3.834557953298122E-5
6.0	3.9951830008467864E-5
7.0	4.009785277896664E-5
8.0	3.935800407510613E-5
9.0	3.904648883137539E-5
10.0	4.042883772543056E-5
11.0	4.4517475299396575E-5
12.0	6.16216091504877E-5
13.0	7.176532427447004E-5
14.0	6.317918536914142E-5
15.0	5.9557820660771536E-5
16.0	6.311104140957533E-5
17.0	6.753066393000525E-5
18.0	7.496809037407676E-5
19.0	8.18311605875197E-5
20.0	9.640423308329853E-5
21.0	2.503901119999517E-4
22.0	0.0010003338567276172
23.0	5.994721471543497E-4
24.0	5.448693658391703E-4
25.0	0.001032556214751016
26.0	0.0016198111234403002
27.0	0.00343704503259496
28.0	0.006295557583325094
29.0	0.010469530864370597
30.0	0.015986397686882495
31.0	0.022498516773708656
32.0	0.029304092954980546
33.0	0.035862267623622025
34.0	0.04208609882207812
35.0	0.04841252561908666
36.0	0.055553798414883886
37.0	0.06283612920698295
38.0	0.0665186579864891
39.0	0.07190854340777525
40.0	0.06790520260148328
41.0	0.05865235293061129
42.0	0.05271739371160727
43.0	0.046510695851556365
44.0	0.04165716180116361
45.0	0.03746660033338945
46.0	0.033426695425364576
47.0	0.02930049105997491
48.0	0.025173478701921822
49.0	0.021257118792590284
50.0	0.017803884702172687
51.0	0.015988325187453082
52.0	0.01075623197196791
53.0	0.009913631911933084
54.0	0.008314711779525476
55.0	0.007001733436308591
56.0	0.006008223710388951
57.0	0.0050589588839304415
58.0	0.004255687623416621
59.0	0.0036368431220427655
60.0	0.003105660957225014
61.0	0.0026577896504025047
62.0	0.0022708293085807216
63.0	0.0019061715112397863
64.0	0.0015696182297941844
65.0	0.0012984831495320382
66.0	0.0010887068374334824
67.0	9.183761430723318E-4
68.0	7.438984020290155E-4
69.0	5.769164965379705E-4
70.0	4.772413533954991E-4
71.0	3.991775802868481E-4
72.0	3.4445798075526964E-4
73.0	3.04077817286672E-4
74.0	2.6944121612436004E-4
75.0	2.4238806417661827E-4
76.0	2.27143286936545E-4
77.0	2.080824479607701E-4
78.0	1.5342125753739123E-4
79.0	1.1895014884831111E-4
80.0	1.0466912189352985E-4
81.0	9.495374022967726E-5
82.0	7.283615792479448E-5
83.0	5.729933514372364E-5
84.0	5.8292289983115384E-5
85.0	4.79052035749684E-5
86.0	4.132444405115645E-5
87.0	4.000050426530079E-5
88.0	3.8676564479445134E-5
89.0	3.86278902226122E-5
90.0	4.108107276699181E-5
91.0	4.752554437167157E-5
92.0	5.688073653496046E-5
93.0	6.0453426986497414E-5
94.0	5.61019484256336E-5
95.0	4.5685657463386854E-5
96.0	3.3186108308690776E-5
97.0	2.4979628606658997E-5
98.0	2.1475082114688134E-5
99.0	2.3529135753037722E-5
100.0	5.4086834192750355E-5
