#GC Content (%)	Sample
1.0	1.9962518239258117E-5
2.0	6.997308150152111E-5
3.0	9.387881322013885E-5
4.0	9.998321101030135E-5
5.0	9.967988689650446E-5
6.0	1.049880588879501E-4
7.0	1.094810473235666E-4
8.0	1.0997394900848655E-4
9.0	1.1181285144838022E-4
10.0	1.1636271315533365E-4
11.0	1.225998152452823E-4
12.0	1.3408821605533964E-4
13.0	1.4815487183267062E-4
14.0	1.557190169204807E-4
15.0	1.6449645846347834E-4
16.0	1.734445198204867E-4
17.0	1.8861072551033144E-4
18.0	2.0470586129867915E-4
19.0	2.2021330661654536E-4
20.0	2.3611886483377003E-4
21.0	3.402727824087787E-4
22.0	8.579901713887405E-4
23.0	6.719956163599074E-4
24.0	6.456443339738023E-4
25.0	0.0010896539633011189
26.0	0.0015563181123776412
27.0	0.0031592723072515544
28.0	0.0056023395085573035
29.0	0.009239479999338752
30.0	0.01409277956663174
31.0	0.019881492785360125
32.0	0.02603973060572157
33.0	0.03203995552055195
34.0	0.03792686992112208
35.0	0.043866941872635117
36.0	0.05109525029320067
37.0	0.059185814380505235
38.0	0.06244730691410635
39.0	0.06720940071193203
40.0	0.06379480533189194
41.0	0.05601746130759688
42.0	0.05119174527690231
43.0	0.045604022199078595
44.0	0.041253596096946635
45.0	0.03750938219399488
46.0	0.033783348780113825
47.0	0.02992988132292386
48.0	0.026051484415131203
49.0	0.02238372714661338
50.0	0.019020602077133197
51.0	0.01737025348947852
52.0	0.011836787512510223
53.0	0.011101093832252969
54.0	0.009449873187771126
55.0	0.008101995614843286
56.0	0.0070841915509978065
57.0	0.006129782226935879
58.0	0.005273024309759438
59.0	0.004610242163356111
60.0	0.0040562585850203075
61.0	0.003570977918459502
62.0	0.00316433402840054
63.0	0.0027663538333419016
64.0	0.002394762836183594
65.0	0.002095362978108947
66.0	0.0018327222110750612
67.0	0.0016487940515714692
68.0	0.0014575481978225272
69.0	0.0012640084554629964
70.0	0.001146678896694935
71.0	0.0010564210150832464
72.0	9.820307761745583E-4
73.0	9.265982943781759E-4
74.0	8.752986036322759E-4
75.0	8.457813758084155E-4
76.0	8.164916410699031E-4
77.0	7.873914839025135E-4
78.0	7.297030290097665E-4
79.0	7.05437099906015E-4
80.0	7.026882251247306E-4
81.0	7.228403209351118E-4
82.0	7.437128115157606E-4
83.0	8.191457270656258E-4
84.0	9.38086695188233E-4
85.0	0.0010851230593512777
86.0	0.0012497901376287666
87.0	0.0014117272988820836
88.0	0.0015330379866437293
89.0	0.0015797878156826755
90.0	0.0015449245003531452
91.0	0.0014714252760287352
92.0	0.001345981797216607
93.0	0.0011745278418929122
94.0	9.773482101678185E-4
95.0	7.884341605436903E-4
96.0	6.142692459529358E-4
97.0	4.53829747511491E-4
98.0	3.1845240397251456E-4
99.0	2.0332194502948084E-4
100.0	6.853229196098584E-5
