#GC Content (%)	Sample
1.0	6.022511856637291E-6
2.0	8.89305489110927E-6
3.0	1.1065661972101788E-5
4.0	1.657035037938335E-5
5.0	1.6221382402643618E-5
6.0	1.9587234823455864E-5
7.0	2.0622881722167325E-5
8.0	1.9677291075517725E-5
9.0	1.981237545361053E-5
10.0	2.0949335635891583E-5
11.0	2.3651023197747564E-5
12.0	4.67504518516162E-5
13.0	4.256283613073943E-5
14.0	3.3951207027323494E-5
15.0	3.398497812184669E-5
16.0	3.569604691102215E-5
17.0	3.927578293048132E-5
18.0	4.412756351031436E-5
19.0	5.3290787157609236E-5
20.0	6.24877818994273E-5
21.0	2.5847270044906327E-4
22.0	0.0012035905517753318
23.0	5.234294510465809E-4
24.0	4.2457020034566745E-4
25.0	9.331853979280714E-4
26.0	0.0015210838684194404
27.0	0.0033087792710680356
28.0	0.006118354222894132
29.0	0.010192499066172951
30.0	0.015557892965577821
31.0	0.021862967570090725
32.0	0.02839815841268471
33.0	0.03466770582575921
34.0	0.04062331714414604
35.0	0.04679238429398251
36.0	0.05473238512655256
37.0	0.06292292245235873
38.0	0.06609597569453803
39.0	0.07410999150927142
40.0	0.07056053690456804
41.0	0.05883432358062397
42.0	0.05328641942938422
43.0	0.046193206277920396
44.0	0.041283024218625244
45.0	0.03741401626051184
46.0	0.03369904952155027
47.0	0.029820765769474507
48.0	0.025707446456548773
49.0	0.021770063289057402
50.0	0.01833109644860243
51.0	0.016533472344164017
52.0	0.011082502491237357
53.0	0.01023372231555427
54.0	0.00856727639927547
55.0	0.007214699035495289
56.0	0.006237352302962381
57.0	0.005240879873897831
58.0	0.004398718832741293
59.0	0.003749345713186192
60.0	0.0032167980666183474
61.0	0.0027518038661284096
62.0	0.0023611173306210195
63.0	0.0019852788196723288
64.0	0.0016231626301315655
65.0	0.0013334966953745737
66.0	0.0011016581314728072
67.0	9.343448721733677E-4
68.0	7.491104187136169E-4
69.0	5.377258810614021E-4
70.0	4.3408239196970205E-4
71.0	3.4322689067078693E-4
72.0	2.8351959555376975E-4
73.0	2.4554962827818546E-4
74.0	2.1319691972496011E-4
75.0	1.8722694803661948E-4
76.0	1.7694927827005904E-4
77.0	1.6447648735949056E-4
78.0	1.0328326408345262E-4
79.0	7.06153586480107E-5
80.0	6.129453655960758E-5
81.0	5.399998014259642E-5
82.0	2.8682916281704327E-5
83.0	1.6840519135568952E-5
84.0	2.0060030146780655E-5
85.0	9.275793962372203E-6
86.0	1.0356468987114591E-6
87.0	1.069417993234659E-6
88.0	4.840523548325298E-7
89.0	5.628515753866627E-7
90.0	5.628515753866627E-7
91.0	5.74108606894396E-7
92.0	6.078797014175957E-7
93.0	4.390242288015969E-7
94.0	6.979359534794618E-7
95.0	1.0919320562501258E-6
96.0	1.3058156548970575E-6
97.0	1.7110687891754548E-6
98.0	1.0243898672037261E-6
99.0	5.74108606894396E-7
100.0	6.979359534794617E-7
