#Read position (bp)	Clipping profile
81.0	0.007706866280930382
82.0	0.007698095740375408
83.0	0.007690638435839359
84.0	0.007683228032589701
85.0	0.007675395517762532
86.0	0.007668501028663167
87.0	0.007661512736991022
88.0	0.007654336840173316
89.0	0.0076468326343508775
90.0	0.0076391408233828775
91.0	0.007632480840715464
92.0	0.00762568015418888
93.0	0.007619020171521465
94.0	0.007612360188854052
95.0	0.007605418798468297
96.0	0.007598852618373663
97.0	0.007592474043424591
98.0	0.007586845889057762
99.0	0.007580889425686202
100.0	0.007574839159741862
101.0	0.007569164104088642
102.0	0.007563348344576252
103.0	0.007558048499214156
104.0	0.007552326542274547
105.0	0.007546557684048548
106.0	0.0075411171348272795
107.0	0.007535911092037963
108.0	0.007530517444103086
109.0	0.0075255459077457195
110.0	0.007520386766242794
111.0	0.00751560283503099
112.0	0.007510912706391966
113.0	0.007505894268748211
114.0	0.007501110337536406
115.0	0.007496560912756552
116.0	0.007491636277685578
117.0	0.007486993050332945
118.0	0.00748211531654836
119.0	0.007477331385336555
120.0	0.00747235984897919
121.0	0.007467857325485727
122.0	0.007463214098133094
123.0	0.007459180587503533
124.0	0.007454865669155631
125.0	0.007449753428939094
126.0	0.007445297806732022
127.0	0.0074417333089663645
128.0	0.0074381219099143156
129.0	0.007433572485134462
130.0	0.007428788553922658
131.0	0.007424098425283634
132.0	0.007420111815940464
133.0	0.0074166880220339765
134.0	0.007413592537132221
135.0	0.007410262545798515
136.0	0.007406651146746466
137.0	0.007402805241262466
138.0	0.007398818631919295
139.0	0.007394316108425832
140.0	0.007390470202941834
141.0	0.007387562323185639
142.0	0.007384138529279151
143.0	0.007380011216076811
144.0	0.007376212211879201
145.0	0.007371991096104079
146.0	0.00736814519062008
147.0	0.007365237310863885
148.0	0.007361766615671007
149.0	0.00735848352562369
150.0	0.0073547314227124716
151.0	0.007351635937810715
152.0	0.007347274118176424
153.0	0.007343944126842717
154.0	0.007340332727790668
155.0	0.0073373779467480835
156.0	0.007334610770851059
157.0	0.007330624161507889
158.0	0.007326449947019157
159.0	0.007323588968549353
160.0	0.007320587286220378
161.0	0.007317210393600281
162.0	0.0073134582906890615
163.0	0.007310644213505647
164.0	0.007307079715739989
165.0	0.00730342141540155
166.0	0.007300185226640624
167.0	0.007296902136593307
168.0	0.007294041158123502
169.0	0.00729141468608565
170.0	0.007288131596038333
171.0	0.007285270617568528
172.0	0.007282737948103455
173.0	0.00727954866062892
174.0	0.0072778133130324794
175.0	0.007274670926844334
176.0	0.007272513467670384
177.0	0.007269230377623066
178.0	0.007266228695294092
179.0	0.0072629925065331655
180.0	0.0072599439229178
181.0	0.007257833365030239
182.0	0.007255253794278776
183.0	0.007252908729959264
184.0	0.007250235356635021
185.0	0.007248124798747459
186.0	0.0072452169189912655
187.0	0.00724244974309424
188.0	0.007239354258192485
189.0	0.007237009193872972
190.0	0.007233632301252876
191.0	0.007230865125355851
192.0	0.007227582035308535
193.0	0.007224861760697901
194.0	0.007221906979655316
195.0	0.007219515014049414
196.0	0.0072163257265748775
197.0	0.0072136054519642435
198.0	0.007210322361916927
199.0	0.007207883495024635
200.0	0.007205069417841221
201.0	0.007202818156094489
202.0	0.007201317314930001
203.0	0.007198174928741856
204.0	0.0071955953579903925
205.0	0.007193672405248393
206.0	0.007190952130637759
207.0	0.007188325658599906
208.0	0.007186074396853174
209.0	0.007183119615810588
210.0	0.007180211736054394
211.0	0.00717744456015737
212.0	0.007175615409988151
213.0	0.007173551753386981
214.0	0.007172191616081663
215.0	0.007169612045330201
216.0	0.007167126277151517
217.0	0.007164124594822542
218.0	0.007161498122784689
219.0	0.007159199959751567
220.0	0.007157370809582349
221.0	0.007155635461985909
222.0	0.007154040818248641
223.0	0.00715197716164747
224.0	0.007149350689609617
225.0	0.007147240131722057
226.0	0.007144848166116154
227.0	0.007142315496651081
228.0	0.007139548320754058
229.0	0.00713809438087596
230.0	0.007135280303692545
231.0	0.007133498054809716
232.0	0.007131012286631034
233.0	0.007129417642893766
234.0	0.007127119479860645
235.0	0.007125008921973083
236.0	0.007122898364085523
237.0	0.007119943583042937
238.0	0.007117457814864255
239.0	0.007115487960835865
240.0	0.007112955291370792
241.0	0.007111173042487963
242.0	0.007109578398750695
243.0	0.007107561643435914
244.0	0.007104466158534158
245.0	0.007102308699360208
246.0	0.00710066715433655
247.0	0.007099166313172063
248.0	0.00709691505142533
249.0	0.007095320407688063
250.0	0.007093491257518843
251.0	0.007091802811208795
252.0	0.007089551549462063
253.0	0.0070869719787106005
254.0	0.007084908322109429
255.0	0.00708298536936743
256.0	0.007080921712766259
257.0	0.00707904566131065
258.0	0.007077263412427821
259.0	0.0070747776442491375
260.0	0.0070725263825024065
261.0	0.0070707441336195775
262.0	0.0070687273783047976
263.0	0.007066523017844456
264.0	0.007064271756097725
265.0	0.007062536408501285
266.0	0.007060707258332066
267.0	0.007058971910735627
268.0	0.007057095859280019
269.0	0.00705554811682914
270.0	0.007053672065373532
271.0	0.007052218125495433
272.0	0.007050295172753433
273.0	0.0070488881341617265
274.0	0.007046824477560556
275.0	0.0070455112415416295
276.0	0.007044573215813824
277.0	0.007042603361785435
278.0	0.007040914915475385
279.0	0.007039601679456459
280.0	0.00703777252928724
281.0	0.007035708872686069
282.0	0.007034114228948801
283.0	0.007032285078779581
284.0	0.007030643533755923
285.0	0.007029001988732265
286.0	0.007026750726985533
287.0	0.007025484392252997
288.0	0.0070229517227879245
289.0	0.007021263276477876
290.0	0.007019246521163096
291.0	0.007017417370993876
292.0	0.00701605723368856
293.0	0.007014697096383242
294.0	0.007012914847500413
295.0	0.007011038796044804
296.0	0.007009678658739487
297.0	0.00700841232400695
298.0	0.007007615002138316
299.0	0.007006348667405779
300.0	0.007004613319809341
301.0	0.007003065577358464
302.0	0.007001048822043683
303.0	0.006999407277020025
304.0	0.006997578126850805
305.0	0.006995936581827147
306.0	0.006994857852240171
307.0	0.006992841096925391
308.0	0.006991387157047294
309.0	0.0069900270197419765
310.0	0.006988573079863879
311.0	0.006986556324549099
312.0	0.006985243088530173
313.0	0.006983695346079294
314.0	0.006982147603628417
315.0	0.006980459157318368
316.0	0.006979145921299442
317.0	0.0069774105737030025
318.0	0.0069762849428296365
319.0	0.006974643397805979
320.0	0.006973423964359832
321.0	0.006971735518049784
322.0	0.006970703689749198
323.0	0.006969859466594174
324.0	0.006968593131861637
325.0	0.006967232994556321
326.0	0.006965779054678224
327.0	0.006964747226377639
328.0	0.006963527792931492
329.0	0.006961933149194224
330.0	0.006960432308029737
331.0	0.006959072170724419
332.0	0.006957430625700761
333.0	0.006955882883249884
334.0	0.006954241338226225
335.0	0.006953256411212029
336.0	0.006952130780338665
337.0	0.0069508644456061286
338.0	0.00694936360444164
339.0	0.00694748755298603
340.0	0.006946455724685445
341.0	0.00694528319252569
342.0	0.006944110660365934
343.0	0.006942516016628666
344.0	0.006941062076750568
345.0	0.0069397957420180316
346.0	0.006938435604712715
347.0	0.006936606454543495
348.0	0.0069348242056606665
349.0	0.006933464068355349
350.0	0.006932103931050032
351.0	0.006930462386026374
352.0	0.00692961816287135
353.0	0.006928164222993253
354.0	0.006927226197265448
355.0	0.006924787330373156
356.0	0.006923333390495058
357.0	0.00692192635190335
358.0	0.006920753819743595
359.0	0.006918924669574375
360.0	0.006917799038701009
361.0	0.0069165796052548635
362.0	0.006915172566663156
363.0	0.006914187639648961
364.0	0.006912874403630035
365.0	0.006911045253460816
366.0	0.006909778918728279
367.0	0.006908559485282133
368.0	0.006906777236399304
369.0	0.006905604704239548
370.0	0.006904338369507011
371.0	0.006902415416765012
372.0	0.006901383588464427
373.0	0.006899742043440769
374.0	0.006897725288125988
375.0	0.006895989940529548
376.0	0.00689444219807867
377.0	0.006893269665918915
378.0	0.006891909528613598
379.0	0.006890783897740232
380.0	0.006890080378444378
381.0	0.006888579537279891
382.0	0.006887407005120135
383.0	0.006885859262669257
384.0	0.006884639829223112
385.0	0.006883092086772233
386.0	0.006881825752039696
387.0	0.006880934627598282
388.0	0.006879668292865746
389.0	0.006878870970997112
390.0	0.006877792241410136
391.0	0.00687647900539121
392.0	0.006875071966799503
393.0	0.006873102112771113
394.0	0.006872023383184138
395.0	0.0068708039497379905
396.0	0.006869725220151015
397.0	0.0068676615635498445
398.0	0.006866207623671747
399.0	0.006864472276075309
400.0	0.006862643125906089
401.0	0.006861517495032723
402.0	0.006859735246149894
403.0	0.0068586565165629195
404.0	0.006857155675398431
405.0	0.006855561031661163
406.0	0.006854576104646968
407.0	0.006853075263482481
408.0	0.006851715126177163
409.0	0.006850730199162968
410.0	0.00684904175285292
411.0	0.006847869220693165
412.0	0.006845946267951163
413.0	0.00684500824222336
414.0	0.006843601203631652
415.0	0.006841912757321604
416.0	0.006841021632880189
417.0	0.006840083607152384
418.0	0.006838676568560678
419.0	0.006837410233828141
420.0	0.006835956293950044
421.0	0.006834361650212776
422.0	0.0068329546116210685
423.0	0.0068320634871796545
424.0	0.006830656448587946
425.0	0.00682915560742346
426.0	0.0068275609636861915
427.0	0.006826294628953655
428.0	0.006824653083929997
429.0	0.0068236681569158
430.0	0.006822261118324094
431.0	0.0068207602771596055
432.0	0.006819728448859021
433.0	0.006818696620558436
434.0	0.006817758594830631
435.0	0.006817055075534777
436.0	0.006815882543375021
437.0	0.006814428603496924
438.0	0.006812787058473266
439.0	0.006811942835318241
440.0	0.006810301290294582
441.0	0.006808800449130095
442.0	0.0068074872131111686
443.0	0.006805658062941949
444.0	0.0068047669385005345
445.0	0.00680378201148634
446.0	0.006802468775467413
447.0	0.006801530749739608
448.0	0.006800076809861511
449.0	0.006798106955833121
450.0	0.006796606114668634
451.0	0.006795105273504146
452.0	0.006793557531053267
453.0	0.006792384998893512
454.0	0.006790649651297074
455.0	0.006789336415278147
456.0	0.0067881169818320005
457.0	0.0067869444496722435
458.0	0.006785678114939708
459.0	0.0067842710763480005
460.0	0.006782957840329074
461.0	0.006782441926178781
462.0	0.0067811286901598555
463.0	0.006779909256713708
464.0	0.006778736724553953
465.0	0.006777798698826148
466.0	0.006776391660234441
467.0	0.006774843917783562
468.0	0.0067734368791918555
469.0	0.0067723112483184895
470.0	0.006771842235454587
471.0	0.006770575900722051
472.0	0.0067700599865717585
473.0	0.006768840553125612
474.0	0.006767808724825027
475.0	0.006766260982374149
476.0	0.006765604364364686
477.0	0.00676438493091854
478.0	0.006762977892326832
479.0	0.006761570853735125
480.0	0.006760726630580101
481.0	0.0067595071971339555
482.0	0.006758006355969467
483.0	0.00675674002123693
484.0	0.0067556612916499555
485.0	0.0067543011543446385
486.0	0.0067529410170393215
487.0	0.006751393274588444
488.0	0.006750361446287857
489.0	0.006749142012841712
490.0	0.006748203987113907
491.0	0.006747031454954151
492.0	0.006745577515076054
493.0	0.006744076673911565
494.0	0.0067429979443245905
495.0	0.006741872313451225
496.0	0.006740981189009811
497.0	0.006739527249131714
498.0	0.006738448519544738
499.0	0.006737651197676104
500.0	0.006735915850079665
501.0	0.006734649515347128
502.0	0.006733805292192104
503.0	0.006732632760032348
504.0	0.0067312726227270305
505.0	0.006730100090567275
506.0	0.006728927558407518
507.0	0.006727426717243032
508.0	0.006726488691515227
509.0	0.00672512855420991
510.0	0.006723674614331813
511.0	0.006722642786031227
512.0	0.006722220674453715
513.0	0.006720907438434788
514.0	0.006719828708847813
515.0	0.006718703077974447
516.0	0.006717905756105813
517.0	0.006716827026518838
518.0	0.00671546688921352
519.0	0.006714435060912936
520.0	0.006713543936471521
521.0	0.006712418305598155
522.0	0.0067110112670064484
523.0	0.0067101201425650335
524.0	0.006708806906546107
525.0	0.006707728176959131
526.0	0.006706883953804107
527.0	0.006705617619071571
528.0	0.006704351284339034
529.0	0.006703366357324839
530.0	0.006702522134169815
531.0	0.00670149030586923
532.0	0.006700364674995863
533.0	0.0066990514389769365
534.0	0.006697738202958011
535.0	0.006696987782375767
536.0	0.006695955954075182
537.0	0.006694502014197084
538.0	0.006693329482037328
539.0	0.006692297653736743
540.0	0.006691500331868108
541.0	0.006690656108713084
542.0	0.006689952589417231
543.0	0.0066886862546846945
544.0	0.006687373018665768
545.0	0.00668596598007406
546.0	0.006685168658205428
547.0	0.006684136829904841
548.0	0.006682870495172305
549.0	0.006681182048862257
550.0	0.006680150220561671
551.0	0.006679305997406647
552.0	0.0066785555768244026
553.0	0.006677476847237427
554.0	0.006676116709932111
555.0	0.0066749441777723545
556.0	0.0066736309417534286
557.0	0.006672505310880063
558.0	0.00667208319930255
559.0	0.006671192074861135
560.0	0.00667025404913333
561.0	0.0066688470105416234
562.0	0.0066677213796682575
563.0	0.006666877156513234
564.0	0.006665657723067087
565.0	0.006664063079329819
566.0	0.006662937448456453
567.0	0.006661530409864747
568.0	0.006660217173845819
569.0	0.006658622530108552
570.0	0.006657449997948797
571.0	0.006655996058070698
572.0	0.006654682822051772
573.0	0.006653463388605626
574.0	0.006652572264164211
575.0	0.006650977620426942
576.0	0.0066502271998447
577.0	0.006649195371544113
578.0	0.006648257345816309
579.0	0.006647506925234066
580.0	0.006646803405938212
581.0	0.006646052985355968
582.0	0.00664455214419148
583.0	0.006642816796595042
584.0	0.006640846942566651
585.0	0.006639439903974945
586.0	0.006638173569242408
587.0	0.006637282444800993
588.0	0.006635687801063724
589.0	0.006634093157326456
590.0	0.006632967526453092
591.0	0.006631607389147774
592.0	0.006630387955701629
593.0	0.006630012745410506
594.0	0.0066287464106779695
595.0	0.0066271517669407014
596.0	0.006625932333494556
597.0	0.006624431492330067
598.0	0.006623446565315872
599.0	0.006621851921578604
600.0	0.00662100769842358
601.0	0.006619694462404653
602.0	0.006618662634104069
603.0	0.006618052917380995
604.0	0.00661692728650763
605.0	0.006615660951775093
606.0	0.006613925604178654
607.0	0.006612565466873338
608.0	0.006611439835999972
609.0	0.006610408007699387
610.0	0.006609610685830752
611.0	0.006608813363962119
612.0	0.0066077815356615326
613.0	0.006606890411220118
614.0	0.0066052957674828505
615.0	0.006603372814740851
616.0	0.006602340986440266
617.0	0.006601449861998851
618.0	0.006600230428552704
619.0	0.00659938620539768
620.0	0.006598166771951535
621.0	0.006597134943650949
622.0	0.0065962907204959245
623.0	0.006594930583190608
624.0	0.0065940394587491935
625.0	0.006592960729162218
626.0	0.006592116506007193
627.0	0.006591178480279389
628.0	0.0065906625661290965
629.0	0.0065895369352557305
630.0	0.006588364403095974
631.0	0.00658737947608178
632.0	0.006586206943922023
633.0	0.006585175115621438
634.0	0.006584424695039194
635.0	0.006583392866738609
636.0	0.006581751321714951
637.0	0.006580578789555196
638.0	0.006578984145817926
639.0	0.006577952317517341
640.0	0.006576779785357586
641.0	0.00657565415448422
642.0	0.006573918806887781
643.0	0.006572933879873586
644.0	0.00657157374256827
645.0	0.006570495012981294
646.0	0.006569181776962367
647.0	0.006567915442229831
648.0	0.006566836712642855
649.0	0.00656575798305588
650.0	0.006565007562473636
651.0	0.006564116438032221
652.0	0.006562381090435783
653.0	0.0065615837685671485
654.0	0.006560833347984904
655.0	0.006559707717111538
656.0	0.006559238704247636
657.0	0.006558394481092612
658.0	0.0065573157515056366
659.0	0.006555439700050026
660.0	0.006554501674322221
661.0	0.006553798155026368
662.0	0.006553094635730515
663.0	0.006551828300997978
664.0	0.006550608867551832
665.0	0.006549389434105686
666.0	0.00654826380323232
667.0	0.006547044369786174
668.0	0.00654615324534476
669.0	0.006544793108039442
670.0	0.0065435267733069055
671.0	0.006542823254011052
672.0	0.006541885228283247
673.0	0.006540571992264321
674.0	0.006539211854959004
675.0	0.006537945520226468
676.0	0.006536679185493931
677.0	0.006535600455906955
678.0	0.0065347562327519315
679.0	0.006533489898019395
680.0	0.006531848352995737
681.0	0.006530722722122371
682.0	0.006529690893821786
683.0	0.00652856526294842
684.0	0.006527955546225347
685.0	0.0065266423102064205
686.0	0.006525469778046665
687.0	0.006524109640741347
688.0	0.006523171615013542
689.0	0.006521576971276274
690.0	0.006520498241689299
691.0	0.0065194195121023235
692.0	0.006518059374797007
693.0	0.006516839941350861
694.0	0.006515855014336666
695.0	0.0065149169886088605
696.0	0.006514213469313007
697.0	0.00651290023329408
698.0	0.006511305589556812
699.0	0.006510273761256227
700.0	0.0065092888342420325
701.0	0.006508632216232569
702.0	0.006507787993077545
703.0	0.006506568559631399
704.0	0.0065054898300444235
705.0	0.006504458001743837
706.0	0.006503379272156861
707.0	0.006502441246429058
708.0	0.006501925332278764
709.0	0.006500893503978179
710.0	0.006499861675677595
711.0	0.0064991581563817406
712.0	0.006498173229367545
713.0	0.00649704759849418
714.0	0.006495734362475253
715.0	0.006494608731601887
716.0	0.006493717607160473
717.0	0.006493342396869351
718.0	0.006492122963423205
719.0	0.006491091135122621
720.0	0.006489965504249254
721.0	0.0064889805772350585
722.0	0.0064876673412161325
723.0	0.006486823118061108
724.0	0.006485556783328571
725.0	0.006484900165319108
726.0	0.006483962139591303
727.0	0.006483117916436279
728.0	0.006482320594567645
729.0	0.006480913555975938
730.0	0.006480397641825645
731.0	0.00647950651738423
732.0	0.006478568491656426
733.0	0.006477020749205548
734.0	0.006475848217045792
735.0	0.006475003993890768
736.0	0.006473690757871841
737.0	0.006472658929571256
738.0	0.006471627101270671
739.0	0.006470454569110914
740.0	0.006469188234378378
741.0	0.0064678280970730615
742.0	0.006466374157194964
743.0	0.006465483032753549
744.0	0.0064642166980210134
745.0	0.0064633255735795985
746.0	0.0064623875478517934
747.0	0.006461402620837599
748.0	0.006460417693823404
749.0	0.00645952656938199
750.0	0.006458400938508623
751.0	0.006457650517926379
752.0	0.006456618689625794
753.0	0.00645572756518438
754.0	0.006454320526592673
755.0	0.006453194895719307
756.0	0.006451975462273161
757.0	0.006450990535258965
758.0	0.006449489694094478
759.0	0.006448457865793893
760.0	0.006447379136206917
761.0	0.006446206604047162
762.0	0.006445221677032965
763.0	0.006444658861596285
764.0	0.006444189848732381
765.0	0.006443251823004576
766.0	0.006442595204995113
767.0	0.006441563376694528
768.0	0.006440672252253114
769.0	0.006439499720093357
770.0	0.006438467891792772
771.0	0.0064371546557738454
772.0	0.006436169728759651
773.0	0.006435184801745455
774.0	0.006434528183735992
775.0	0.006433637059294578
776.0	0.006432511428421212
777.0	0.006431620303979797
778.0	0.006430400870533651
779.0	0.006429134535801115
780.0	0.00642819651007331
781.0	0.006426930175340773
782.0	0.006426179754758529
783.0	0.006425007222598774
784.0	0.006424209900730139
785.0	0.006423459480147896
786.0	0.006422474553133701
787.0	0.006421583428692286
788.0	0.006420598501678091
789.0	0.006419238364372775
790.0	0.006418394141217749
791.0	0.0064175499180627255
792.0	0.0064164242871893595
793.0	0.006415720767893506
794.0	0.006414923446024873
795.0	0.006414266828015408
796.0	0.006413094295855654
797.0	0.006411968664982287
798.0	0.006410936836681702
799.0	0.006410186416099458
800.0	0.0064094359955172145
801.0	0.0064085448710757996
802.0	0.0064076537466343855
803.0	0.00640657501704741
804.0	0.006405965300324338
805.0	0.006405027274596533
806.0	0.006404183051441507
807.0	0.0064031512231409226
808.0	0.006401978690981167
809.0	0.006400946862680581
810.0	0.006400102639525557
811.0	0.006399258416370533
812.0	0.006398320390642728
813.0	0.0063972885623421434
814.0	0.006396350536614338
815.0	0.006395084201881802
816.0	0.006394146176153997
817.0	0.006393067446567021
818.0	0.0063925515324167285
819.0	0.006391472802829753
820.0	0.006390722382247509
821.0	0.0063898312578060945
822.0	0.006388658725646339
823.0	0.006388049008923266
824.0	0.0063871578844818516
825.0	0.006386360562613216
826.0	0.006384859721448729
827.0	0.006383546485429803
828.0	0.006382233249410876
829.0	0.006381295223683072
830.0	0.006380497901814437
831.0	0.006379512974800242
832.0	0.006378481146499657
833.0	0.006377730725917413
834.0	0.0063772148117671205
835.0	0.006376417489898487
836.0	0.006375713970602634
837.0	0.0063749635500203895
838.0	0.006374541438442877
839.0	0.0063731813011375605
840.0	0.006372055670264195
841.0	0.006370742434245268
842.0	0.006369710605944682
843.0	0.006368913284076048
844.0	0.006367365541625171
845.0	0.006366568219756536
846.0	0.0063657239966015125
847.0	0.006364785970873707
848.0	0.006364082451577853
849.0	0.006363378932282
850.0	0.006362675412986147
851.0	0.0063614559795400006
852.0	0.006360048940948294
853.0	0.006359157816506879
854.0	0.006358407395924635
855.0	0.006357656975342392
856.0	0.006356859653473756
857.0	0.0063560154303187325
858.0	0.006355030503304537
859.0	0.006354045576290343
860.0	0.006352919945416977
861.0	0.006352263327407514
862.0	0.00635141910425249
863.0	0.0063506217823838555
864.0	0.006349589954083271
865.0	0.006348698829641856
866.0	0.0063476670013412695
867.0	0.006346728975613466
868.0	0.006345931653744832
869.0	0.006344712220298685
870.0	0.00634377419457088
871.0	0.0063425078598383445
872.0	0.006341522932824148
873.0	0.006340584907096345
874.0	0.006339271671077418
875.0	0.006338427447922393
876.0	0.006337395619621808
877.0	0.006336363791321222
878.0	0.006335331963020638
879.0	0.006334300134720053
880.0	0.00633383112185615
881.0	0.006332752392269174
882.0	0.006332236478118882
883.0	0.00633176746525498
884.0	0.006330970143386345
885.0	0.006330266624090492
886.0	0.006329328598362687
887.0	0.006328578177780443
888.0	0.006327546349479858
889.0	0.006326373817320103
890.0	0.006325482692878688
891.0	0.006324357062005322
892.0	0.006323231431131956
893.0	0.006322387207976932
894.0	0.006321214675817175
895.0	0.006320417353948542
896.0	0.006319010315356835
897.0	0.006318541302492932
898.0	0.006317603276765127
899.0	0.006316524547178151
900.0	0.0063154458175911764
901.0	0.0063145546931497615
902.0	0.006313241457130836
903.0	0.00631225653011664
904.0	0.006311224701816056
905.0	0.00631019287351547
906.0	0.006309067242642104
907.0	0.006307941611768738
908.0	0.0063069097834681535
909.0	0.006306065560313128
910.0	0.006305221337158104
911.0	0.006304424015289471
912.0	0.006302876272838593
913.0	0.006302078950969959
914.0	0.006301469234246885
915.0	0.006300906418810202
916.0	0.006299827689223227
917.0	0.006298655157063472
918.0	0.006297154315898983
919.0	0.006296122487598399
920.0	0.006295606573448106
921.0	0.006294996856725033
922.0	0.006294058830997228
923.0	0.006293402212987765
924.0	0.006292088976968838
925.0	0.006291197852527423
926.0	0.006290353629372399
927.0	0.006289181097212643
928.0	0.006288712084348741
929.0	0.006287914762480106
930.0	0.006287023638038691
931.0	0.006286132513597277
932.0	0.006285616599446985
933.0	0.0062845847711463995
934.0	0.006283318436413863
935.0	0.00628275562097718
936.0	0.0062819113978221566
937.0	0.0062809733720943514
938.0	0.006280176050225717
939.0	0.0062791911232115225
940.0	0.006278393801342888
941.0	0.0062768929601783995
942.0	0.006275861131877815
943.0	0.00627482930357723
944.0	0.0062742195868541566
945.0	0.006273656771417473
946.0	0.0062730939559807915
947.0	0.006272249732825767
948.0	0.006271311707097962
949.0	0.006270561286515718
950.0	0.006269763964647084
951.0	0.006268779037632889
952.0	0.006267841011905084
953.0	0.006267090591322841
954.0	0.006266246368167817
955.0	0.006265120737294451
956.0	0.006264229612853036
957.0	0.006263572994843572
958.0	0.0062629632781205
959.0	0.006261837647247134
960.0	0.006260712016373768
961.0	0.006260289904796257
962.0	0.006259539484214012
963.0	0.006258835964918159
964.0	0.006257663432758402
965.0	0.006256725407030599
966.0	0.006255928085161963
967.0	0.006255693578730012
968.0	0.006254896256861379
969.0	0.006253958231133574
970.0	0.00625306710669216
971.0	0.006252175982250745
972.0	0.00625123795652294
973.0	0.006250253029508744
974.0	0.006249502608926502
975.0	0.006248564583198697
976.0	0.0062478610639028435
977.0	0.006246876136888647
978.0	0.006246547827883916
979.0	0.006245234591864989
980.0	0.006244718677714697
981.0	0.0062437806519868915
982.0	0.006242748823686307
983.0	0.006241763896672112
984.0	0.0062408727722306975
985.0	0.006239934746502892
986.0	0.006238668411770357
987.0	0.0062374958796106
988.0	0.006236604755169185
989.0	0.006235713630727771
990.0	0.006234212789563284
991.0	0.006233227862549089
992.0	0.006232383639394065
993.0	0.0062317270213846
994.0	0.006230929699515967
995.0	0.006230179278933723
996.0	0.006229194351919527
997.0	0.0062282563261917235
998.0	0.006227130695318358
999.0	0.006225864360585821
1000.0	0.006224691828426064
1001.0	0.006223941407843821
1002.0	0.0062235661975527
1003.0	0.006222675073111285
1004.0	0.006221971553815432
1005.0	0.006221174231946797
1006.0	0.0062201424036462125
1007.0	0.006219110575345626
1008.0	0.006218219450904211
1009.0	0.006217000017458066
1010.0	0.00621582748529831
1011.0	0.006215123966002457
1012.0	0.006214185940274652
1013.0	0.0062131541119740665
1014.0	0.006212169184959871
1015.0	0.006211465665664018
1016.0	0.0062104338373634325
1017.0	0.006209355107776458
1018.0	0.006208745391053384
1019.0	0.006207666661466408
1020.0	0.0062063534254474815
1021.0	0.0062050401894285555
1022.0	0.00620410216370075
1023.0	0.006203117236686555
1024.0	0.006202179210958751
1025.0	0.0062014287903765074
1026.0	0.006200584567221482
1027.0	0.006199505837634506
1028.0	0.006197911193897238
1029.0	0.006197207674601385
1030.0	0.0061966917604510926
1031.0	0.0061957537347232874
1032.0	0.006194721906422703
1033.0	0.006193924584554068
1034.0	0.006192752052394313
1035.0	0.006192001631812069
1036.0	0.006191438816375385
1037.0	0.00619050079064758
1038.0	0.006189187554628655
1039.0	0.00618824952890085
1040.0	0.006187499108318606
1041.0	0.00618642037873163
1042.0	0.006185576155576606
1043.0	0.006184872636280753
1044.0	0.0061840753144121186
1045.0	0.0061831372886843134
1046.0	0.006182433769388459
1047.0	0.006181495743660654
1048.0	0.00618037011278729
1049.0	0.006179385185773095
1050.0	0.006178259554899728
1051.0	0.006177133924026364
1052.0	0.006176289700871338
1053.0	0.0061752578725707535
1054.0	0.0061746012545612905
1055.0	0.006174226044270169
1056.0	0.006173616327547095
1057.0	0.006173288018542364
1058.0	0.006172490696673729
