#Position (bp)	mapping quality
3896616.0	58.74051063725575
1.1689847E7	59.29053321133213
1.9483078E7	57.024925489960665
2.7276309E7	59.87520251801798
3.506954E7	59.84684019514662
4.2862771E7	59.90860447636083
5.0656002E7	59.90283797094808
5.8449233E7	59.90146313796425
6.6242464E7	59.86799374527895
7.4035695E7	59.89853666399717
8.1828926E7	59.83839849093439
8.9622157E7	59.89721484535674
9.7415388E7	59.92542972635302
1.05208619E8	58.135717526151495
1.1300185E8	59.88439923626717
1.20795081E8	32.11764550779793
1.28588312E8	14.251207658344349
1.36381543E8	4.007896616508713
1.44174774E8	27.181394660538306
1.51968005E8	58.6277536510839
1.59761236E8	59.02844142809899
1.67554467E8	59.894488997547576
1.75347698E8	59.91726378288047
1.83140929E8	59.88680671773477
1.9093416E8	59.89745967769966
1.98727391E8	59.90690519032522
2.06520622E8	59.673663225448706
2.14313853E8	59.90839807290895
2.22107084E8	59.90530137975457
2.29900315E8	59.30711967616235
2.37693546E8	59.84857574932227
2.44988745E8	59.650194791844434
2.488853605E8	59.59782713865122
2.53280008E8	59.813489245146435
2.61073239E8	59.8881789204423
2.6886647E8	59.91597147382692
2.76659701E8	59.9070504357959
2.84452932E8	59.893206796322545
2.92246163E8	59.87524767428046
3.00039394E8	59.91177057528612
3.07832625E8	59.896409831340435
3.15625856E8	59.90848257227877
3.23419087E8	59.88665584642767
3.31212318E8	59.906730072622324
3.39005549E8	27.539387362782414
3.4679878E8	54.05969486163202
3.54592011E8	59.71974675074234
3.62385242E8	56.23329187122353
3.70178473E8	59.89959006368202
3.77971704E8	58.864408218341744
3.85764935E8	59.887015763192615
3.93558166E8	59.875507547094344
4.01351397E8	59.876493723856015
4.09144628E8	59.86904867975485
4.16937859E8	59.865671662714654
4.2473109E8	59.867627894575364
4.32524321E8	59.89009875229658
4.40317552E8	59.905997040321225
4.48110783E8	59.92383943080354
4.55904014E8	59.90572292636071
4.63697245E8	59.880380310582275
4.71490476E8	59.89690262572189
4.79283707E8	59.88976660128093
