#GC Content (%)	Sample
1.0	9.275797841628628E-6
2.0	1.3254131001695085E-5
3.0	1.6771815059017002E-5
4.0	2.1776139402469016E-5
5.0	2.2132095527317072E-5
6.0	2.2592744630061604E-5
7.0	2.3409349857654195E-5
8.0	2.2132095527317065E-5
9.0	2.5356639246528825E-5
10.0	3.000500746513279E-5
11.0	4.1186217504477464E-5
12.0	6.308798848042226E-5
13.0	1.1738176681753973E-4
14.0	2.0672675415440056E-4
15.0	9.560562741507071E-5
16.0	7.257317227784386E-5
17.0	8.082297893608694E-5
18.0	9.028722413792924E-5
19.0	1.116864688199709E-4
20.0	1.6930948385419662E-4
21.0	5.048923552035916E-4
22.0	0.0014215212538784823
23.0	9.393053976872693E-4
24.0	6.61136155416307E-4
25.0	0.0011176603548317223
26.0	0.0017013655837957887
27.0	0.00350719382093669
28.0	0.006227724605959188
29.0	0.010110954664904474
30.0	0.01510007758796592
31.0	0.02101177597084677
32.0	0.027210668130693273
33.0	0.033124313802963004
34.0	0.038786319433560736
35.0	0.044588843979091144
36.0	0.051902611660557305
37.0	0.06013424361783755
38.0	0.06382634617633502
39.0	0.06961006786303521
40.0	0.0660978278405639
41.0	0.05836206370379258
42.0	0.05141587306772097
43.0	0.045582212830564156
44.0	0.04196622206699744
45.0	0.03845488240413604
46.0	0.03496144524049495
47.0	0.03133672308257167
48.0	0.027587793175671994
49.0	0.02372311471240996
50.0	0.020127036553239153
51.0	0.018371712208635517
52.0	0.012461751729187743
53.0	0.01161958047639283
54.0	0.009825456914180757
55.0	0.008356174723785898
56.0	0.007227228465936935
57.0	0.006189930440938556
58.0	0.0052543102360732424
59.0	0.004515491891057744
60.0	0.0039052574614947084
61.0	0.0033499868453273278
62.0	0.0028890446022446802
63.0	0.0024451044987724223
64.0	0.0020308134466404493
65.0	0.001686897014250494
66.0	0.0014094187456336485
67.0	0.001166321650958009
68.0	9.125458725369275E-4
69.0	7.108234427259789E-4
70.0	5.605890194445221E-4
71.0	4.4408667364131293E-4
72.0	3.583012475529326E-4
73.0	3.127388635723819E-4
74.0	2.819172508796566E-4
75.0	2.5626747129501757E-4
76.0	2.457144191230518E-4
77.0	2.2075561319252965E-4
78.0	1.6202285259260118E-4
79.0	1.1937093339757294E-4
80.0	1.1285903017241154E-4
81.0	9.843233781827579E-5
82.0	4.89334978688174E-5
83.0	3.096818286178046E-5
84.0	2.8916200495009333E-5
85.0	1.562019230215566E-5
86.0	4.418043667231695E-6
87.0	2.26136832256409E-6
88.0	1.6750876463437706E-6
89.0	1.591333264026582E-6
90.0	1.1516227568613422E-6
91.0	1.1097455657027478E-6
92.0	9.212982054890738E-7
93.0	7.747280364339939E-7
94.0	6.072192717996168E-7
95.0	5.653420806410226E-7
96.0	6.28157867378914E-7
97.0	3.9783331600664547E-7
98.0	2.722017425308627E-7
99.0	2.3032455137226842E-7
100.0	4.6064910274453684E-7
