#GC Content (%)	Sample
1.0	1.189264980724988E-5
2.0	3.616966475031862E-5
3.0	3.984037685428709E-5
4.0	4.4688918698781264E-5
5.0	4.4551695816389926E-5
6.0	4.702170769943413E-5
7.0	4.636989900807525E-5
8.0	4.447164913499497E-5
9.0	4.542077407153512E-5
10.0	4.677013241505E-5
11.0	4.85997708469346E-5
12.0	6.626721695482023E-5
13.0	8.168192074344796E-5
14.0	7.071552539233965E-5
15.0	6.725064761195821E-5
16.0	6.847421831328102E-5
17.0	7.532392719264899E-5
18.0	8.312276100855708E-5
19.0	9.159627399622262E-5
20.0	1.0838320660876378E-4
21.0	3.377169488052987E-4
22.0	0.0014849231160773396
23.0	8.128397438451308E-4
24.0	6.24089669115836E-4
25.0	0.0011268400044771253
26.0	0.001682546937201274
27.0	0.0035441811711634523
28.0	0.0064784523710581755
29.0	0.010772110620122557
30.0	0.01638021542437343
31.0	0.022984215297579484
32.0	0.029847669335666977
33.0	0.03648150375055295
34.0	0.04271955306690169
35.0	0.04912564323797883
36.0	0.05647385997859415
37.0	0.06375747904732373
38.0	0.06740374260774616
39.0	0.0723891185364649
40.0	0.06856154924268293
41.0	0.05857377031258869
42.0	0.05221334105562728
43.0	0.04599409127416614
44.0	0.04125939868109598
45.0	0.03696092619590771
46.0	0.03289559538790233
47.0	0.028685380086572086
48.0	0.02456076899337364
49.0	0.02066989420984846
50.0	0.01724760126396912
51.0	0.015439175202654185
52.0	0.010305678607634176
53.0	0.009504708643115896
54.0	0.00792922985990047
55.0	0.0066542920596024836
56.0	0.00566932908027781
57.0	0.00476198851142584
58.0	0.004003477593767483
59.0	0.0034157862942059514
60.0	0.002913756378977216
61.0	0.00249149869937865
62.0	0.002123489799285462
63.0	0.0017839889530090762
64.0	0.0014806692067232078
65.0	0.0012229875040726606
66.0	0.0010234196921148485
67.0	8.591181609316116E-4
68.0	7.059774241828708E-4
69.0	5.519561739387857E-4
70.0	4.61629211604683E-4
71.0	3.9171415302629285E-4
72.0	3.3802570029067933E-4
73.0	3.063958258994743E-4
74.0	2.738053913315299E-4
75.0	2.4801892468215633E-4
76.0	2.2620048638193256E-4
77.0	2.1150620272585935E-4
78.0	1.5589662963676692E-4
79.0	1.242896257259605E-4
80.0	1.1233979971771423E-4
81.0	9.809149042941295E-5
82.0	7.753092855110978E-5
83.0	6.532952725847937E-5
84.0	6.372859363058036E-5
85.0	5.350548889242517E-5
86.0	4.8485418444941804E-5
87.0	4.735332966521322E-5
88.0	4.52149397479481E-5
89.0	4.4917623502766836E-5
90.0	4.8462547964543245E-5
91.0	5.6238511300052786E-5
92.0	6.608425311163178E-5
93.0	7.165321508868052E-5
94.0	6.547818538107E-5
95.0	5.4591836711356646E-5
96.0	3.955449584930512E-5
97.0	2.929708539055211E-5
98.0	2.5146093198213926E-5
99.0	2.803920896863144E-5
100.0	6.331692498340632E-5
