#GC Content (%)	Sample
1.0	1.847931724843325E-5
2.0	1.8793286230809546E-5
3.0	2.2695472154629185E-5
4.0	2.6552805366680788E-5
5.0	2.88178673109669E-5
6.0	2.88178673109669E-5
7.0	2.9647642478675675E-5
8.0	2.7539565025577705E-5
9.0	2.9378526208067424E-5
10.0	3.155388272881745E-5
11.0	3.913399101761653E-5
12.0	5.4159649459910555E-5
13.0	5.151333946559609E-5
14.0	4.218397541784338E-5
15.0	4.249794440021967E-5
16.0	4.783541710061666E-5
17.0	5.301590530982549E-5
18.0	6.369085071061946E-5
19.0	7.34911682319366E-5
20.0	9.087159404205283E-5
21.0	1.3031955404204566E-4
22.0	2.1022466005681225E-4
23.0	2.642721777373027E-4
24.0	4.4433338913010676E-4
25.0	0.0010496880135074838
26.0	0.0017647075181577234
27.0	0.003696244697736678
28.0	0.00660041293200562
29.0	0.010751957506899692
30.0	0.016033476449366042
31.0	0.022115638723247823
32.0	0.028530114738619026
33.0	0.034637439383802676
34.0	0.04043642406193693
35.0	0.04616137933929802
36.0	0.052429702793373056
37.0	0.05895072642554925
38.0	0.06276273597235925
39.0	0.06828105480660497
40.0	0.06486738219300696
41.0	0.057622413366538686
42.0	0.051190085971883806
43.0	0.04586026065884328
44.0	0.04216477845720666
45.0	0.03854812489650237
46.0	0.03495210358321138
47.0	0.031240317420847073
48.0	0.027359728077743745
49.0	0.02355245049202528
50.0	0.019997850658052076
51.0	0.01822921852761465
52.0	0.012399890989969319
53.0	0.011558364411777319
54.0	0.009708571299395619
55.0	0.008272566879429991
56.0	0.007139789217372209
57.0	0.006113805862034136
58.0	0.005195939968412925
59.0	0.004456812131187364
60.0	0.0038304440113466594
61.0	0.0032870085555650646
62.0	0.0028327851434901043
63.0	0.0023993958160313995
64.0	0.0020033687974754743
65.0	0.0016629367151560362
66.0	0.0013803197783056045
67.0	0.0011511224211709105
68.0	8.983549640021106E-4
69.0	6.895880170777598E-4
70.0	5.481674168731237E-4
71.0	4.358338002500629E-4
72.0	3.5539046169407975E-4
73.0	3.0939400577595285E-4
74.0	2.850614096417901E-4
75.0	2.6328541807840575E-4
76.0	2.5388877496300096E-4
77.0	2.3081205475834345E-4
78.0	1.6848921175664926E-4
79.0	1.2518391854460486E-4
80.0	1.2356922092095535E-4
81.0	1.0600938426376696E-4
82.0	5.1199370483219795E-5
83.0	3.249578967594633E-5
84.0	3.130719281409323E-5
85.0	1.637123979533528E-5
86.0	5.427178123933066E-6
87.0	3.3415270267191192E-6
88.0	2.489325503126324E-6
89.0	2.3323410119381774E-6
90.0	1.9286666060258002E-6
91.0	1.8165348266056955E-6
92.0	1.6146976236495071E-6
93.0	1.4801394883453818E-6
94.0	1.0988914383170258E-6
95.0	7.176433882886699E-7
96.0	6.952170324046489E-7
97.0	5.606588971005234E-7
98.0	7.849224559407326E-7
99.0	8.522015235927955E-7
100.0	1.0988914383170258E-6
