#GC Content (%)	Sample
1.0	1.8176909013939242E-5
2.0	1.9015327326390314E-5
3.0	2.052448028880224E-5
4.0	2.7131216590916692E-5
5.0	2.7131216590916692E-5
6.0	2.8908663413312964E-5
7.0	2.793609817086972E-5
8.0	2.4381204526077175E-5
9.0	3.122269795567792E-5
10.0	3.4173930415505694E-5
11.0	4.269226047000858E-5
12.0	5.392706585685295E-5
13.0	4.514044194236571E-5
14.0	4.1887378890055554E-5
15.0	4.202152582004773E-5
16.0	4.822582133218566E-5
17.0	5.406121278684512E-5
18.0	6.338442442130104E-5
19.0	7.364666456570217E-5
20.0	1.0439984826640748E-4
21.0	2.0762591089538345E-4
22.0	4.4727940132639787E-4
23.0	3.870474297599129E-4
24.0	4.909106903063517E-4
25.0	0.0010568095144783273
26.0	0.0016953824379735615
27.0	0.0035459393372155677
28.0	0.006323820426760957
29.0	0.010262407828063612
30.0	0.015395372420551563
31.0	0.02134539242688934
32.0	0.0274223154289997
33.0	0.03343964365746105
34.0	0.03911124171060007
35.0	0.04503144756174709
36.0	0.052156024550363805
37.0	0.05921825675326667
38.0	0.06309788657883776
39.0	0.0700850971111425
40.0	0.06667665837716892
41.0	0.05827785323728904
42.0	0.051192614835892526
43.0	0.045699532809840585
44.0	0.04232248445748517
45.0	0.03891468292142903
46.0	0.03535345083419436
47.0	0.03173671545467542
48.0	0.027823213529281306
49.0	0.023993419288202304
50.0	0.020242268684831213
51.0	0.01851224280218717
52.0	0.012560109981702023
53.0	0.011602904562742886
54.0	0.009726490842744885
55.0	0.008207779911571015
56.0	0.007104958000105373
57.0	0.0060222245914060574
58.0	0.005137726808502675
59.0	0.00441175716011754
60.0	0.0037801934137143976
61.0	0.0032397154327759386
62.0	0.0027875732052373243
63.0	0.0023492816482204013
64.0	0.0019728318259298705
65.0	0.001623647367160248
66.0	0.0013458290751464607
67.0	0.0011257610364943035
68.0	8.852020542858419E-4
69.0	6.687559827434731E-4
70.0	5.319931876164542E-4
71.0	4.142792565483237E-4
72.0	3.491509220371245E-4
73.0	2.984098457675856E-4
74.0	2.71379239374163E-4
75.0	2.4032422508097527E-4
76.0	2.340193193713432E-4
77.0	2.0980579850775626E-4
78.0	1.521561553436206E-4
79.0	1.1368952316836536E-4
80.0	1.0922913774612567E-4
81.0	9.179003684714337E-5
82.0	4.420141343242052E-5
83.0	2.793609817086972E-5
84.0	2.6225724813469532E-5
85.0	1.3917743986687796E-5
86.0	5.667707792169247E-6
87.0	2.7500120648395164E-6
88.0	2.5487916698512586E-6
89.0	1.945130484886487E-6
90.0	1.6432998924041012E-6
91.0	1.3414692999217153E-6
92.0	1.6097631599060581E-6
93.0	1.106712172435415E-6
94.0	1.1067121724354152E-6
95.0	9.054917774471577E-7
96.0	9.390285099452006E-7
97.0	8.719550449491151E-7
98.0	9.725652424432436E-7
99.0	1.2073223699295437E-6
100.0	1.106712172435415E-6
