#GC Content (%)	Sample
1.0	1.8697029483041423E-5
2.0	2.1430150071924556E-5
3.0	2.429785614435117E-5
4.0	2.9577748191057224E-5
5.0	3.0416319280828184E-5
6.0	3.0333497444801417E-5
7.0	3.102713032152554E-5
8.0	3.073725389543188E-5
9.0	3.23212215094437E-5
10.0	3.481622931974989E-5
11.0	4.058269965311317E-5
12.0	5.18361166232494E-5
13.0	5.089401823844498E-5
14.0	4.522072247061181E-5
15.0	4.528283884763188E-5
16.0	4.820230856757523E-5
17.0	5.454853175312583E-5
18.0	6.389704649464654E-5
19.0	7.871180241393353E-5
20.0	1.0909706350625167E-4
21.0	2.574102663711749E-4
22.0	6.391050504300089E-4
23.0	5.613353464008798E-4
24.0	5.904058108462732E-4
25.0	0.0011817433673478473
26.0	0.0018750138985393582
27.0	0.003883495185835843
28.0	0.006838443709787151
29.0	0.011081044023905529
30.0	0.01648400931894734
31.0	0.02267971417024881
32.0	0.029091739304522676
33.0	0.03518307828970093
34.0	0.04100141579787596
35.0	0.04678284582537156
36.0	0.05351637497437182
37.0	0.05996115614479427
38.0	0.06306716134492889
39.0	0.06753626902785095
40.0	0.06417973812646488
41.0	0.05703615806729614
42.0	0.05078226052345637
43.0	0.045529471922590076
44.0	0.04178681526891774
45.0	0.03817756388762551
46.0	0.03448948682389481
47.0	0.03074931482530328
48.0	0.026983323119330407
49.0	0.023259094324174025
50.0	0.019651043859504183
51.0	0.017912572110384446
52.0	0.012166745119650843
53.0	0.011345897902789608
54.0	0.009519355483784912
55.0	0.00806141164601732
56.0	0.006961537663581926
57.0	0.0059731832833565665
58.0	0.005072433700188514
59.0	0.004348363798724553
60.0	0.003731475705808722
61.0	0.003200670558713207
62.0	0.0027333483489322043
63.0	0.002309331606663696
64.0	0.001926290967769427
65.0	0.0015900550189597818
66.0	0.0013179128185053465
67.0	0.0010944077412576273
68.0	8.542658276980322E-4
69.0	6.565804578316555E-4
70.0	5.316954818328025E-4
71.0	4.2465861149771646E-4
72.0	3.5723128424242935E-4
73.0	3.1737327565455026E-4
74.0	2.90642528076913E-4
75.0	2.714278621187043E-4
76.0	2.75796713969116E-4
77.0	2.664171410390852E-4
78.0	1.9676397694057875E-4
79.0	1.4505209307136952E-4
80.0	1.429815471707005E-4
81.0	1.2031942228787785E-4
82.0	5.8099517972773235E-5
83.0	3.8936615662081274E-5
84.0	3.8222277326350457E-5
85.0	2.0456993498610107E-5
86.0	6.61539415263758E-6
87.0	2.8470006134199285E-6
88.0	1.8945494991121706E-6
89.0	1.5011457779850532E-6
90.0	1.2630329994081138E-6
91.0	1.1077420568579358E-6
92.0	7.9716017175758E-7
93.0	8.799820077843415E-7
94.0	7.039856062274732E-7
95.0	6.004583111940213E-7
96.0	5.072837456639145E-7
97.0	3.934037211271174E-7
98.0	3.20934614603701E-7
99.0	3.623455326170818E-7
100.0	3.3128734410704617E-7
