#Position (bp)	Coverage	Std
3882144.5	18.33483147456663	9.448123858608344
1.16464325E7	18.040956234493105	6.674854595153425
1.94107205E7	20.057889789765657	9.570522183092658
2.71750085E7	18.50317131461378	4.563578541406745
3.49392965E7	18.6915051322156	5.307108765341762
4.27035845E7	18.368189845611084	7.230230596080436
5.04678725E7	17.783181664564736	5.563015916507583
5.82321605E7	17.747553542578533	5.422103462147839
6.59964485E7	17.892393352745287	5.817098994333498
7.37607365E7	17.85722940725537	5.756342714819564
8.15250245E7	17.73202488109663	5.478452406365533
8.92893125E7	17.925518605183115	5.909625538552348
9.70536005E7	17.566722666650183	4.8260013281997916
1.048178885E8	17.739721014985534	5.619231728758468
1.125821765E8	17.823235433822134	5.6853998633884455
1.203464645E8	30.02586161152188	63.660722470922
1.281107525E8	4.724236014944319	35.52830060681278
1.358750405E8	0.0	0.0
1.436393285E8	35.864136544136436	324.7975002449946
1.514036165E8	18.519561226992096	5.539628533307369
1.591679045E8	18.720357874411665	6.787995196036577
1.669321925E8	17.93899479256823	6.0806754475894955
1.746964805E8	18.110428283958555	6.530061298752158
1.824607685E8	17.790032260524082	5.522576040879347
1.902250565E8	17.27437634976961	6.772019423307976
1.979893445E8	17.756624818656906	5.580219155955318
2.057536325E8	18.041848396143987	6.317554086074155
2.135179205E8	17.956808917958735	6.105034090391133
2.212822085E8	18.08920392958118	6.55972839560391
2.290464965E8	18.581329414880024	8.306320725454972
2.368107845E8	17.82192996962503	6.68283412964408
2.445750725E8	17.808163349942713	5.657388154810685
2.487068195E8	16.428612636867346	9.347533883696515
2.525889635E8	17.741547996292404	5.292453186008054
2.601036485E8	17.991573728331563	6.150748096537606
2.678679365E8	18.105242232127402	6.518170060862532
2.756322245E8	18.325705975873127	7.134136422591486
2.833965125E8	17.88273850738149	28.41879177031582
2.911608005E8	17.500348518756645	4.737806923111179
2.989250885E8	18.529740267233777	4.82064497927717
3.066893765E8	17.61231100649538	4.995520635141514
3.144536645E8	18.030591729724605	6.370460584048141
3.222179525E8	17.64412886281395	4.9365692996753765
3.299822405E8	17.743567858379286	5.385646848466063
3.377465285E8	20.115955513242167	27.319244030166843
3.455108165E8	15.067712325972453	12.046540147799572
3.532751045E8	17.889118358309222	5.817450301737039
3.610393925E8	17.99244760111938	6.682171267882164
3.688036805E8	18.10257527799072	6.506365518961817
3.765679685E8	17.945351460430114	6.250567753254185
3.843322565E8	17.908850624809382	6.012891412414063
3.920965445E8	17.33852002913854	6.855435131197173
3.998608325E8	18.04141628955546	6.2501544900414645
4.076251205E8	17.416213180139636	7.071196321950622
4.153894085E8	17.354090548933787	7.012553349132877
4.231536965E8	17.622151316385995	4.981051401456968
4.309179845E8	17.765307134408204	5.438997706987199
4.386822725E8	17.816372731150622	5.779416959948064
4.464465605E8	17.608464935870487	4.8361690472908725
4.542108485E8	17.802477960632064	5.762392330220549
4.619751365E8	17.9509121763644	5.890870724953141
4.697394245E8	18.336714712282696	7.088260506136328
4.775037125E8	17.83544646978577	5.730391917575167
4.852680005E8	18.399585383746714	7.317692913186545
4.90150048E8	18.54610619924823	8.166986195502563
4.94032192E8	17.741819428323208	5.744978628467562
5.007965765E8	18.067592289209262	6.335482459178123
