#GC Content (%)	Sample
1.0	1.0900453806846997E-5
2.0	1.4168667470275547E-5
3.0	1.9878428988147785E-5
4.0	2.4992222132100695E-5
5.0	2.4396253758181377E-5
6.0	2.437702897192591E-5
7.0	2.4030982819327592E-5
8.0	2.4665400765757838E-5
9.0	2.7549118704077153E-5
10.0	3.2970508428117456E-5
11.0	4.6889253677071995E-5
12.0	7.632240143418444E-5
13.0	1.2355770126385476E-4
14.0	2.1593279922135002E-4
15.0	9.9603617589549E-5
16.0	7.870627492986174E-5
17.0	8.66268868671121E-5
18.0	9.877695178056413E-5
19.0	1.2098157990562283E-4
20.0	1.717350156200427E-4
21.0	3.111339407583982E-4
22.0	5.511746219440977E-4
23.0	4.894822828503198E-4
24.0	5.434847074419128E-4
25.0	0.0011029836618346256
26.0	0.0017825798559652096
27.0	0.0037531973462950944
28.0	0.006549288708862009
29.0	0.010547352157692926
30.0	0.015705746805758508
31.0	0.021644244830498233
32.0	0.027875690148198684
33.0	0.03383675807200232
34.0	0.039524161163459456
35.0	0.0453421774527362
36.0	0.05203084586195031
37.0	0.05910458673986132
38.0	0.06273982079769291
39.0	0.06695435533976032
40.0	0.06339038756457774
41.0	0.057310548911287854
42.0	0.05093958931973152
43.0	0.045819836492039405
44.0	0.04225269662712467
45.0	0.038823071658295266
46.0	0.03534019403153822
47.0	0.031772304399959525
48.0	0.027957991458158325
49.0	0.02411605249850801
50.0	0.0204967173389097
51.0	0.018733362269199954
52.0	0.012798228582054934
53.0	0.011923981427087796
54.0	0.010045681360356641
55.0	0.008544167879446287
56.0	0.007412116340793403
57.0	0.006320821349002099
58.0	0.005394801844649001
59.0	0.004653859357577237
60.0	0.0040081564616150315
61.0	0.003433566050011782
62.0	0.002942699582551069
63.0	0.002486034009838822
64.0	0.0020745466848269122
65.0	0.0017127554322853718
66.0	0.0014366490520844254
67.0	0.0011979156563640973
68.0	9.349205803893762E-4
69.0	7.039924478887656E-4
70.0	5.500403595550254E-4
71.0	4.3455706851846474E-4
72.0	3.5404366368058956E-4
73.0	3.154402928796217E-4
74.0	2.8064342975723535E-4
75.0	2.5255601703800526E-4
76.0	2.4328967006287253E-4
77.0	2.2177713424301047E-4
78.0	1.6000789600421086E-4
79.0	1.1794406367725982E-4
80.0	1.1723274658580772E-4
81.0	9.485509538444988E-5
82.0	4.671623060077284E-5
83.0	3.110570416133764E-5
84.0	3.0086790489798144E-5
85.0	1.5072232424282265E-5
86.0	5.306041006507532E-6
87.0	3.0375162283630075E-6
88.0	2.653020503253766E-6
89.0	1.6725564042252008E-6
90.0	1.7110059767361247E-6
91.0	1.6917811904806624E-6
92.0	1.3457350378823454E-6
93.0	7.113170914520969E-7
94.0	9.227897402621797E-7
95.0	4.0372051136470355E-7
96.0	3.268213663428552E-7
97.0	2.8837179383193106E-7
98.0	1.5379829004369658E-7
99.0	3.460461525983173E-7
100.0	2.883717938319311E-7
