#Position (bp)	mapping quality
3896616.0	57.75403656260102
1.1689847E7	58.15325435490979
1.9483078E7	55.27405933665137
2.7276309E7	59.18468337568004
3.506954E7	59.300419362429686
4.2862771E7	59.32047528244824
5.0656002E7	59.28047889085714
5.8449233E7	59.32915477286579
6.6242464E7	59.33791245444761
7.4035695E7	59.31539648654466
8.1828926E7	59.18354603931981
8.9622157E7	59.284483303144924
9.7415388E7	59.33287317810471
1.05208619E8	57.05379877396433
1.1300185E8	59.306952680125086
1.20795081E8	36.96416745944075
1.28588312E8	9.27364167741242
1.36381543E8	1.0471715033374225
1.44174774E8	24.333129930854078
1.51968005E8	58.10337954199336
1.59761236E8	57.92741646812791
1.67554467E8	59.310519499047444
1.75347698E8	59.29931166104628
1.83140929E8	59.282564596881954
1.9093416E8	59.30402893595689
1.98727391E8	59.26385558502393
2.06520622E8	58.98726503179164
2.14313853E8	59.3348432360562
2.22107084E8	59.25507869863353
2.29900315E8	58.096566950412054
2.37693546E8	59.195039395855126
2.44988745E8	58.81796731061023
2.488853605E8	59.11310835791073
2.53280008E8	59.24514242889784
2.61073239E8	59.32714036078692
2.6886647E8	59.32869694202851
2.76659701E8	59.267179209213836
2.84452932E8	59.27226096461552
2.92246163E8	59.24373211300496
3.00039394E8	59.35495274329492
3.07832625E8	59.32465814023237
3.15625856E8	59.24564846379252
3.23419087E8	59.25868466133809
3.31212318E8	59.337543288165094
3.39005549E8	30.32147247583346
3.4679878E8	53.62215448002433
3.54592011E8	59.03845007158384
3.62385242E8	54.69156348520376
3.70178473E8	59.17282742731191
3.77971704E8	58.053434387513086
3.85764935E8	59.30858922634229
3.93558166E8	59.31355736458995
4.01351397E8	59.26199253980056
4.09144628E8	59.295503250126984
4.16937859E8	59.25662839377275
4.2473109E8	59.296556332326816
4.32524321E8	59.28861357740704
4.40317552E8	59.31054090544848
4.48110783E8	59.260815814283184
4.55904014E8	59.28762683427092
4.63697245E8	59.28466091743099
4.71490476E8	59.32125190457508
4.79283707E8	59.25151539866865
4.87076938E8	58.587435545812674
4.91028817E8	56.286805106162085
4.949254325E8	59.28277318434265
5.026634E8	59.29384337800949
5.10456631E8	59.28835357470083
5.18249862E8	59.33242531496784
5.26043093E8	59.31439209701843
5.33836324E8	59.30537700917018
5.41629555E8	59.24722934346167
5.49422786E8	59.21918869656886
5.57216017E8	59.287021858471945
5.65009248E8	59.32639928799247
5.72802479E8	59.26050371669257
5.8059571E8	40.0393043140356
5.88388941E8	45.185545474973964
5.96182172E8	59.257892206303225
6.03975403E8	59.32416859856815
6.11768634E8	59.332096751248535
6.19561865E8	58.83249415692605
6.27355096E8	59.315408581707
6.35148327E8	59.277038594891984
6.42941558E8	59.31316724612217
6.50734789E8	59.304796711999025
6.5852802E8	59.23646792094065
6.66321251E8	59.27636458353768
6.74114482E8	59.31460654116153
6.81907713E8	59.1903710873549
6.889971785E8	54.31080049352253
6.92893794E8	56.924215642311374
