#Position (bp)	Coverage	Std
3882144.5	26.764629931295698	12.533118646713728
1.16464325E7	27.999016780418245	9.165666475905745
1.94107205E7	29.180475788636382	12.046685154870234
2.71750085E7	27.80653924738495	8.048620280392559
3.49392965E7	28.807580038246908	8.251291546929972
4.27035845E7	29.347787846097415	6.299911604026138
5.04678725E7	30.53276655889117	7.318122043982623
5.82321605E7	32.264899627628445	9.995521213613223
6.59964485E7	33.194465609724936	9.788688168534941
7.37607365E7	34.367443479685456	7.295038906670398
8.15250245E7	34.98878802537979	9.377031523172846
8.92893125E7	33.3087689431407	6.497463446088531
9.70536005E7	33.44152084518245	6.897552234096239
1.048178885E8	34.768435817939775	8.73732370101067
1.125821765E8	30.859506370706494	8.411606006053182
1.203464645E8	61.40713147168163	111.75450716157712
1.281107525E8	12.439188242373287	49.56547808798394
1.358750405E8	0.0	0.0
1.436393285E8	79.7327291311193	859.3818935193851
1.514036165E8	30.61536279952521	9.433338568317547
1.591679045E8	31.37652171068358	7.9761932493152745
1.669321925E8	33.06930487380169	9.644381607546766
1.746964805E8	32.85513739315183	8.704797455537514
1.824607685E8	32.45029112778918	6.870575706422447
1.902250565E8	34.2323598763982	10.155277606924205
1.979893445E8	33.63516525919698	8.184116986158113
2.057536325E8	30.499061085832984	7.349113869128997
2.135179205E8	32.63048421181698	7.755365961052907
2.212822085E8	32.27747463772596	10.282347230564
2.290464965E8	31.1421419452756	14.875283913003264
2.368107845E8	32.10718742014722	9.924145926357603
2.445750725E8	30.82887007797753	9.857796587655775
2.487068195E8	31.578568767202317	15.725067346627577
2.525889635E8	31.284473458111	9.761038674762478
2.601036485E8	31.80720498775934	8.70283856152461
2.678679365E8	33.45273178944419	7.455167601686047
2.756322245E8	29.789851818994865	8.129678850156484
2.833965125E8	196.10588105438643	22365.336856537066
2.911608005E8	31.408956236553824	7.101274046581077
2.989250885E8	33.59050952257309	8.15051008512855
3.066893765E8	33.063530229687515	9.335076139285063
3.144536645E8	32.465453110446184	7.0510925491304475
3.222179525E8	31.70062792621809	8.295731089703208
3.299822405E8	34.33738959708862	6.503427307151968
3.377465285E8	34.611813600938035	51.52412127784671
3.455108165E8	27.786968489576893	29.242948028135984
3.532751045E8	32.31195906179678	6.316525813732409
3.610393925E8	31.589184867949257	8.698370187952163
3.688036805E8	32.33091843064039	7.056722055474516
3.765679685E8	31.49332044354872	8.220913716281611
3.843322565E8	32.89443384892472	8.799597816427672
3.920965445E8	34.75210038576621	8.375392757292623
3.998608325E8	33.79244458732082	8.325207581229172
4.076251205E8	34.25152866560334	10.315714821534929
4.153894085E8	34.42231109922764	7.057616270076956
4.231536965E8	32.295749977332115	6.1191942799998005
4.309179845E8	34.499430211759275	7.146002331904751
4.386822725E8	34.00272426782726	9.286859017732228
4.464465605E8	33.461216405161686	7.2501419660205855
4.542108485E8	31.628376742336194	7.644930113921704
4.619751365E8	34.279078261908886	6.258631236493883
4.697394245E8	31.7041312738528	8.229730303667694
4.775037125E8	32.34738330159829	7.059396778906568
4.852680005E8	29.936264986564126	8.557432737485422
4.90150048E8	26.978232399426545	9.250866301481564
4.94032192E8	34.175110647428625	20.442689572862758
5.007965765E8	31.474203816241747	7.274126443623106
5.085608645E8	32.98819131902371	9.44875972598681
5.163251525E8	33.6794559913285	8.066131465388729
5.240894405E8	32.92372694057717	8.863172332309334
5.318537285E8	31.610157557267325	7.539335655464162
5.396180165E8	28.839907406834985	8.50265340291621
5.473823045E8	31.367654187995086	6.675299400024243
5.551465925E8	33.193614791208155	9.893154336370042
5.629108805E8	32.431833543526466	7.144620952900889
5.706751685E8	35.66003476429519	9.527564527483317
5.784394565E8	36.00036809556781	19.007478507123242
5.862037445E8	35.2593857930051	70.23019834571278
5.939680325E8	33.76135545203887	8.391106278132673
6.017323205E8	34.04029461555265	9.395295814092735
6.094966085E8	33.97513075249141	9.241502524736054
6.172608965E8	30.381106677135108	7.078564137871663
6.250251845E8	31.957561337240453	9.200148096600495
6.327894725E8	32.786588416091725	8.534024539640102
6.405537605E8	34.01001431167932	9.501921444592428
6.483180485E8	33.71844230919822	8.400636649405945
6.560823365E8	34.94570706290133	9.417308708564063
6.638466245E8	33.57217390699572	7.861914205702493
6.716109125E8	32.25624641950427	10.247660630806461
6.793752005E8	32.39285186226992	7.741450671124311
6.863514275E8	29.918349313835474	13.612990837682412
6.902335715E8	26.981976014547097	12.390828799413397
6.949037765E8	27.612387381817882	10.00900160367909
7.026680645E8	33.09165592517949	9.827130098702321
7.104323525E8	33.72742098180799	8.113151043192161
7.181966405E8	33.81126022115615	8.637542386473099
7.259609285E8	32.89097686742171	9.038164414785275
7.337252165E8	33.65414987182341	7.802463580169469
7.414895045E8	48.15591281518666	180.4655500620264
7.492537925E8	34.235256342886814	10.412371246882048
7.570180805E8	34.2967085971051	6.880874589338549
7.647823685E8	33.566796466076475	7.519992831373348
7.725466565E8	33.374925685394466	6.830532700554368
7.803109445E8	34.19126750579061	9.925094236347045
7.880752325E8	34.45637925847161	7.22674595895148
7.958395205E8	34.38232726555223	6.795086605256068
8.036038085E8	33.64704876995804	7.769230599433494
8.113680965E8	34.05028020598927	9.520301133229745
8.191323845E8	34.275911583908275	6.378097252722683
8.268966725E8	34.242347913936214	10.237273750340185
8.346609605E8	33.96792133419059	9.102441535169351
8.424252485E8	33.320303033581446	6.533171741948982
8.501895365E8	33.89896407758187	8.824992132786242
8.579538245E8	34.31346080928476	6.947673686470587
8.657181125E8	34.4544817245316	6.771705522375259
8.734824005E8	32.511772747224214	7.202936746323725
8.78512305E8	33.32200925193017	24.991356302064407
8.82394449E8	30.289274895054042	10.278008097521887
8.890109765E8	33.06001142667557	9.402075054896995
8.967752645E8	33.52208225660872	10.549613699324508
9.045395525E8	35.02563209916994	9.497671667137075
9.123038405E8	32.9879746861528	9.564410516354416
9.200681285E8	32.96727993603535	9.220507510089787
9.278324165E8	28.25588952908496	86.41889472084598
9.355967045E8	33.022500582152546	9.322530440157822
9.433609925E8	33.89072172490253	8.68240100701614
9.511252805E8	29.228238442468903	14.329513123603935
9.588895685E8	32.36826106914118	6.781468116141896
9.666538565E8	35.01298406241499	9.435885322541218
9.744181445E8	34.345447000420386	6.711141192535868
