#GC Content (%)	Sample
1.0	1.2510274608528415E-5
2.0	3.711520008443812E-5
3.0	4.582251746147036E-5
4.0	4.759930895487431E-5
5.0	4.555236202972473E-5
6.0	4.587447042911374E-5
7.0	4.7973370321906715E-5
8.0	4.5666658558540186E-5
9.0	4.6383609512018974E-5
10.0	4.734993471018604E-5
11.0	5.2004920611033816E-5
12.0	5.7948340109437685E-5
13.0	7.859444945092103E-5
14.0	1.6148021402918612E-4
15.0	1.2888492212972296E-4
16.0	1.0731404996418724E-4
17.0	1.024200804121799E-4
18.0	1.06160694082504E-4
19.0	1.1509660451716716E-4
20.0	1.3164882000835134E-4
21.0	2.7992258966258763E-4
22.0	9.701904989597301E-4
23.0	6.665877466452852E-4
24.0	5.534237925244521E-4
25.0	9.887688801890064E-4
26.0	0.0015208296124184966
27.0	0.003210059574156279
28.0	0.0058571671815223075
29.0	0.009743456973118484
30.0	0.014898427843972727
31.0	0.0210070681700761
32.0	0.027549474213627672
33.0	0.0339387852521277
34.0	0.040101176118554925
35.0	0.046299715859868425
36.0	0.0538535007151274
37.0	0.0621062400158735
38.0	0.06592802500284364
39.0	0.07034388178422243
40.0	0.06642247178649932
41.0	0.05824465905568852
42.0	0.05286150036035098
43.0	0.04677144880607041
44.0	0.04200733050139092
45.0	0.03794956474479097
46.0	0.03392280451928059
47.0	0.029742357024887537
48.0	0.025634113764925266
49.0	0.02176458400069085
50.0	0.01831842936037595
51.0	0.016495898474258756
52.0	0.011089714223661663
53.0	0.01027437474005982
54.0	0.008637741962764206
55.0	0.007290809323641666
56.0	0.006252778639533198
57.0	0.005283242747965774
58.0	0.004472288094833035
59.0	0.0038216810810348567
60.0	0.00327686069995215
61.0	0.0028197369282514867
62.0	0.0024067835696412335
63.0	0.002027911357805044
64.0	0.0016940200253545029
65.0	0.001424467248033536
66.0	0.0012004148797746504
67.0	0.0010214369062431705
68.0	8.543353811149695E-4
69.0	7.124726076679276E-4
70.0	6.13948999829002E-4
71.0	5.40030317465986E-4
72.0	4.812403392807255E-4
73.0	4.397818711012999E-4
74.0	4.0611634806838297E-4
75.0	3.798385370343561E-4
76.0	3.5135792017224944E-4
77.0	3.284466614415143E-4
78.0	2.8054602527430826E-4
79.0	2.5244986037276275E-4
80.0	2.4852221601892247E-4
81.0	2.4930151053357327E-4
82.0	2.496132283394336E-4
83.0	2.685344991551564E-4
84.0	3.132452231090583E-4
85.0	3.655930333065384E-4
86.0	4.439796708868858E-4
87.0	5.363208755762481E-4
88.0	6.289945792585279E-4
89.0	7.045653659926036E-4
90.0	7.51998425451019E-4
91.0	7.743382015376769E-4
92.0	7.64945104987752E-4
93.0	7.228424200095483E-4
94.0	6.521967746080661E-4
95.0	5.968876452549126E-4
96.0	5.372248572132431E-4
97.0	4.624853179614615E-4
98.0	3.5576353182840894E-4
99.0	2.1466966230248926E-4
100.0	1.0788553260826454E-4
