#Position (bp)	mapping quality
3882144.5	55.63698764767788
1.16464325E7	57.67359842750734
1.94107205E7	58.37923569674195
2.71750085E7	59.02431059347712
3.49392965E7	59.04055902394358
4.27035845E7	59.14713861069392
5.04678725E7	59.18643061615545
5.82321605E7	59.19615183301572
6.59964485E7	59.19614100480294
7.37607365E7	59.31066208159011
8.15250245E7	59.21664261658985
8.92893125E7	59.20765954147778
9.70536005E7	59.27942942057076
1.048178885E8	57.637032072673
1.125821765E8	59.085841736901344
1.203464645E8	20.355292315227558
1.281107525E8	8.238903955045608
1.358750405E8	0.0
1.436393285E8	31.097222280015203
1.514036165E8	53.70503437739484
1.591679045E8	58.53890273153299
1.669321925E8	59.229790727947325
1.746964805E8	59.237739776134894
1.824607685E8	59.23413426290415
1.902250565E8	59.33656401414589
1.979893445E8	59.22793577683222
2.057536325E8	58.9048947816623
2.135179205E8	59.200760756722346
2.212822085E8	59.13140666999189
2.290464965E8	57.797605006446766
2.368107845E8	59.19064999341127
2.445750725E8	58.98514790175872
2.487068195E8	51.804272855774386
2.525889635E8	59.023594378607775
2.601036485E8	59.24913676408718
2.678679365E8	59.26483947717443
2.756322245E8	59.16924100555412
2.833965125E8	16.88586342080938
2.911608005E8	59.163166033689464
2.989250885E8	59.27812245321137
3.066893765E8	59.23442945556101
3.144536645E8	59.17882593836768
3.222179525E8	59.15645780333914
3.299822405E8	59.290926733804646
3.377465285E8	42.992933896570925
3.455108165E8	52.23142542148146
3.532751045E8	58.98409254526307
3.610393925E8	54.15100222255674
3.688036805E8	59.230165383852885
3.765679685E8	57.80052989243843
3.843322565E8	59.084826814376584
3.920965445E8	59.30366768105629
3.998608325E8	59.18906943360666
4.076251205E8	59.28672938364341
4.153894085E8	59.246045152600885
4.231536965E8	59.16696945140196
4.309179845E8	59.27566309964606
4.386822725E8	59.29085677382789
4.464465605E8	59.21823875989256
4.542108485E8	59.20672172303674
4.619751365E8	59.256307166538825
4.697394245E8	59.19281882451693
4.775037125E8	59.19611678712378
4.852680005E8	59.15358362945029
4.90150048E8	58.47716342406696
4.94032192E8	58.959321280433535
5.007965765E8	59.169364864459034
5.085608645E8	59.2318577175579
5.163251525E8	59.239264109940294
5.240894405E8	59.22995551159398
5.318537285E8	59.166567024690956
5.396180165E8	59.058220483105615
5.473823045E8	59.23252965753075
5.551465925E8	59.25062899169748
5.629108805E8	59.15283391576166
5.706751685E8	59.11281056006618
5.784394565E8	54.03289675964371
5.862037445E8	41.988564067216046
5.939680325E8	59.27088860849421
6.017323205E8	59.26756876258139
6.094966085E8	59.26242253481617
6.172608965E8	59.14681997229681
6.250251845E8	59.17654438111729
